"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","sample_24","sample_25","sample_26","sample_27","sample_28","sample_29"
"gene_116",0.0122064984126301,0.0219110698465329,0.00704655468396936,0.059006023161139,0.00335760507539418,0.0256171024944273,0.166679877024091,0.0048496654618276,0.00160272089820342,0.0834072479345033,0.0148885204275444,0.00693518411673531,0.0441946369958109,0.00915028923051314,0.002231937944007,0.00491097386584241,0.000807696444096694,0.0669884447484002,0.0346679310469102,0.00592402708221706,0.0493513746818332,0.0545242579124778,0.0443250539449138,0.00189719185194153,0.00575671313457359,0.00515624679126098,0.0353077602323837,0.00156908688955723,0.000290231292899908,0.0455268370699536
"gene_117",0.00804787771861588,0.0198731086546085,0.0394479515285999,0.0292112215218649,0.0107890600025508,0.0132786100547253,0.00588371636346336,0.05849030161306,0.000124188347736554,0.0110981278300214,0.0181451220321616,3.87664735086991e-12,0.0317368282478332,0.0030938434289345,0.000101398851582809,0.00882271933438242,0.0106795003734085,0.000113100829705831,0.00316123966536542,0.00533924266113005,0.00201759719052989,0.019713714352384,0.0154375315084745,0.0140048075332624,0.00326074731737257,0.002107657506054,0.0271807080318477,0.00495960311884832,0.0359559404930649,0.0157256828505787
"gene_118",0.0249515423696888,0.000120862985902336,0.00142874832797085,0.00629098037830258,0.000664808236395073,0.000778129900515612,9.16056030478009e-05,0.00248151223924246,0.00337160858314264,0.048418875186705,0.0544493314160619,0.000142824592166597,0.0251252040593955,0.0201546784702928,0.0121985003868995,0.0255321855662821,0.027176086661953,0.0214930356928493,0.0377421836588068,0.0128803824615924,0.0029490818366815,0.0394234611129124,0.00235711134591833,2.50450959443226e-05,0.000420362290678493,0.000223762160919688,0.0093301434818274,0.0156294488580955,0.0232838708831624,0.0120649171459343
"gene_119",0.305257080147827,0.0423470799198035,0.0201312448212906,0.0296503528369013,0.0641218989071415,0.0145888303646293,0.0582855036964867,0.0305000027524809,0.0562831071452343,0.000835882834241435,0.0524941967058354,0.000634462792342545,0.0144821874929008,0.0529527937592267,0.0142525088887863,0.0319589772322542,0.00536995719596742,0.0197033407875103,0.0587008136676856,0.0945737335706697,0.00794947178593088,0.00908960174465352,0.0178929731115029,0.00205143574731143,0.0168274956955772,0.00312942357861174,0.000116165049240834,0.0180743816278567,0.230359683952081,0.000494434673102989
"gene_120",0.02691562993548,0.0041768367292429,0.0484932905465181,0.0362242941149878,0.00949881847490786,0.00768994959536231,0.00432612580124964,0.0150557525819479,0.00169183110284559,0.000373735762618133,0.00680194372920725,0.0294476035331052,1.0295777518658e-05,0.0799166796426121,0.0135227579401707,0.340898611867517,0.0753121696858385,0.00878307099883247,0.00242774354228823,0.0337542220145624,0.0185175805296944,5.79903403632943e-09,0.0271667034679789,4.85967157804928e-05,0.0285547238981158,0.0292183504895523,0.0391900853016066,0.0117887850012708,0.0602672707463921,0.00730506662683886
"gene_121",0.00132027010770476,0.000653077026706148,0.0107877354439273,0.203207592624602,0.000510691639287851,0.00638731133446176,0.0771622990304038,0.00118754803539742,0.00639391383173638,0.00064671844535671,0.000343856341197865,0.0129037766246116,0.0376602120934964,0.0413187221015881,0.0314946265912376,0.0273316666542734,0.0195257820982508,0.0324067706207352,0.0172597084120923,0.0107604755315241,0.0580747187814846,0.0819472277524212,0.00723686215920265,0.0502371085588522,0.000358263623623839,0.0156970590853288,0.00558673995694214,0.0107556249130716,0.0300756121474259,0.0208917539993387
"gene_122",0.00226324859155182,0.00870472428282149,0.000469470613188266,2.55771022857953e-06,0.0138082006483539,0.00299379541059957,0.00117285168835108,0.0117388633586446,0.0190358952102873,0.000271824970976909,0.00487692822319787,0.000610015765174683,0.00531412170236604,0.00125349597929818,4.65592203013631e-05,0.0182065122601582,0.00502271713225845,0.0228221111172135,1.62111749653555e-05,0.0880360062421064,0.0106647987527547,0.00138347338467871,0.0308513860049412,0.0327445610121684,0.0328160637978418,0.00140626581822704,0.0584578075516119,0.0374454476831092,0.00126541691840436,0.00239890800480461
"gene_123",0.22710389757428,0.0336186344345682,0.0196691597928049,0.00608050970296515,0.100686867546444,0.00231410839443435,0.0310318140357044,0.000251692215378698,0.00102386951909045,0.00454205649769215,0.00559900964714005,0.0597992373252811,0.0958580056891943,0.00666801430658637,0.0139311167767739,0.00867146278211018,0.0656557411675099,0.0148448620664454,0.00307804960661713,0.00602191770105257,0.00486384691242688,0.0018234364202444,0.0052576249240103,0.00719881261530765,0.00261486073252889,0.0230437368720208,0.00449809716801118,0.0097125694411072,0.0114844716596225,0.0271342184564984
"gene_124",0.0178320770865874,0.0451440796065852,0.000505279536175291,0.00285918563339419,0.0402289415731566,0.00241994065864613,0.00392288300243883,4.39935905947098e-06,0.00568396806717911,0.087881745111116,0.0211226281259232,6.35655808134983e-05,0.00627047978153851,0.0288186404519051,0.0110532351652828,0.0124840047104375,0.263101057522701,0.00998693841472312,0.0156522940096758,0.0006567545275962,0.0419257053872512,0.0142340706153989,0.000159873912368983,0.000166726524826695,0.0384201951766077,0.000165648471202484,0.00378842379856371,0.0453669478124612,0.00415855153871071,0.000517049368105736
"gene_125",0.00154789323616873,0.0294633396249661,0.000615108245652639,0.334302496905122,0.00211899802137391,0.0387906143008745,0.119692046098121,0.0472738721142011,2.1311678933819e-06,0.000362151352887668,0.0182277315180544,0.0867870351018721,0.0289873963977615,0.00890417120842696,0.00571286365660521,0.0546735312567565,5.47321702756785e-05,0.00144187306876855,0.00450396516854074,0.0415079371979423,0.0122938672052659,0.00437119966497193,0.0220144937884828,0.040995848961277,0.0118232735384528,0.011626988061919,0.0426072366920329,0.00378483202212016,0.0220066733697357,0.00509406370763662
"gene_126",0.0250415110607652,0.0201040502667677,0.0967398467073737,0.00662330238404185,0.0054809722716433,0.014511401888311,0.0305230240897034,0.0868523089553489,0.00482578612004695,0.0307657690611073,0.0803684520996462,0.0258914901571714,0.0294448476151634,0.0197897633672662,0.0109060137326406,0.0939906117565273,0.00146161251788522,0.0111382468729514,3.67530523499232e-05,0.0750188312303466,0.0214135909984867,0.000274266595600849,0.000420764579617894,0.0246043922773072,0.0420316497879922,0.0401278049497493,0.207340490704941,0.00180186612417432,0.00020014363352849,0.00160924819836818
"gene_127",0.00901439899219349,0.00348937972430525,0.0240390056811388,0.00324811659663369,0.0260459983300045,0.0207260291773866,0.0533156705666785,0.03130358915153,0.0152087557143599,0.0117522691905746,0.0126587606259341,0.106385221435877,0.0198834956842607,0.0125368032521895,0.0257662934115227,0.0178996137621328,0.0283437129141054,0.0116000431581639,0.0153747878506076,0.0732876904853771,0.0104524728543654,0.0576770841795535,0.0123572645260462,0.0759714750762249,0.0261413340352364,0.00424744999354989,0.0139618121256758,0.00179753871159993,0.00541193280755304,0.00784482706678903
"gene_128",0.000730130585490831,0.0260475060201902,0.00154171452936754,0.00908694419481632,0.000556452915925479,4.57594608245399e-05,6.48812404565805e-05,0.0190775681447098,0.00923672968580286,0.0245187956641123,0.0367776286458029,0.0030101132568949,0.0304273250498038,0.00385351562440095,5.04191777186136e-05,0.00899071828894329,0.00525049819964916,0.000453723744629518,0.00223601033820292,0.0121048656659619,0.00459525093885719,0.00780186986038243,0.0105792169886324,0.107627559092464,1.66620967338911e-06,0.00461307837341637,0.00154944355096056,0.00731590864567523,0.037384902417796,0.0116123907992874
"gene_129",0.000441201048003062,0.00075415522547602,0.00876142630757819,0.00894506659880746,0.047951571461508,2.05905444249982e-06,0.00508147436784306,0.00401610366262593,0.0028281526820821,0.0254359661363782,0.000621943296832382,0.0052200937106088,0.012322127251627,0.00408824239097802,0.00103806864943541,0.0261125643131333,4.22857923483946e-05,0.00837497164678532,0.00169939531713063,0.0167315171218834,0.00610150115394045,0.0257572323852319,0.00512889146224358,0.00700828499187385,9.7001833608448e-05,0.00287262688129492,0.0357219220341551,0.00322267605345066,0.0723411083890317,0.00731626330328842
"gene_130",2.10294492227323e-06,0.0393097639314928,0.0114612645017984,0.0373900646818204,0.0103955349982593,0.0279217136184682,0.0658145571307138,0.00310951579801852,0.0286280478173063,0.0254843168019201,0.0544949922697965,4.64631070966969e-05,0.0132433407502425,0.00178097417998979,0.023744533024265,0.0313394358727118,0.0405211015212655,0.000788827476518717,0.00749904513644017,0.00346304916045249,0.00181996858796647,0.0394599706866702,0.0183221460153912,0.0152705412074912,0.017083196447176,0.000827366252755085,0.0108248201302074,0.000718834742525688,0.00180987935894372,0.000982289648895813
"gene_131",0.0124754705073707,0.0208519778909871,0.0022663905078813,0.0106223098372789,0.0297047734620202,0.0496206318508564,0.396387774165275,0.0552395445050533,0.000772524820419172,0.00657834174970023,9.44922498416897e-06,0.025521846184276,0.00576425313974942,0.0222369594356405,0.00406283035898528,0.0533484875518478,0.0707179916009323,0.0690546184663303,0.0613422236052589,0.0119121006943977,0.0526454321758719,0.00374402826190808,0.0184710616713964,0.036262416082325,0.000664255350415447,0.114160471658015,0.0089255780832605,0.000204290246750188,0.00928548409056258,0.000480082095813491
"gene_132",0.00030646680737934,0.000909672915000125,0.0357881466970057,0.0379705770762921,0.322617453529163,0.0833591995599235,0.03180001254683,0.00517624726561224,0.00750289784138928,0.00129808208559248,0.000134164520825443,0.0108435554053353,0.000538187692767728,0.0441665224091799,0.0182114871420027,0.00389662398341224,0.266012190575107,0.00345897874126629,0.00794024546788466,0.00917568257265844,8.65385464448455e-05,0.101400322766516,0.0908548719694978,0.0204481183686999,0.0110873343279143,0.0814217239220712,0.00711946275644721,0.00346963970771308,0.0440023569720441,0.014725645548375
"gene_133",0.00834644238669293,0.023166863137788,0.00695477293473121,0.024970217443134,0.00376069005249945,0.00845663979199454,0.00572472316347363,0.0193750163503395,0.000369413745616547,0.0743384165408545,0.00210365345704333,0.0164590621975942,0.0387087566545749,0.000437429784616854,0.0313660200715184,0.0782250554704605,0.0110135254281911,0.00365106713053006,0.0211214636192365,0.0975455932704589,0.00414860657817745,0.00138628182940239,0.00056904481233482,0.00054374085054289,0.000218129668289683,0.0192274636382338,0.00104168542111527,0.000444351598508618,0.00680173372324502,0.00989112698654704
"gene_134",0.000236509550361989,0.0468722214776232,0.0176728019952564,0.034609720998836,0.00856926366902057,0.00452295201502925,0.0453724013144228,0.000831488816744757,0.0334695090380852,0.0362127462581038,0.0288498861501564,0.00546825738970969,4.25476546142199e-06,0.0339358749050133,5.98570737738566e-06,0.0545949880014681,0.0349941746903934,0.0555576019966599,0.0087573651178574,0.0398976879863098,0.0141110555285697,0.00872302635464903,0.011849548123958,0.0173648843085959,0.00307721231478992,0.0315708931210424,0.0279252167240966,0.00885004365218984,0.0620530535635863,0.0154410391922837
"gene_135",0.0632084423082197,0.0024488869266936,0.0064861971439708,1.78326256137704e-05,0.0444902745114059,0.00663664288261166,0.00134864498222636,0.00305127214981185,0.00778115515185181,0.00113353093503256,0.0723253209142981,0.0776628652733661,0.0343710873868204,0.0258469316864608,0.00500341430642052,0.0529468098887253,0.0423646309491198,0.106965302215383,0.0120926849484415,0.0343323466719034,0.00314173180514099,0.000484365019862792,0.00686490359039677,0.0909004959172788,0.00476700133553384,0.0036436012127591,0.00869308608357451,0.0129429505537206,0.12519815459973,0.00665127042684148
"gene_136",0.00110960090789737,0.00588583898142937,0.00157484108766125,0.000102287454749808,0.000205738522476187,0.00047130789649532,0.0159377615690197,0.00262261745234395,0.00279943144626168,0.0212096580852427,0.00633256040857036,0.0222338924717579,0.00132587253024357,0.0261292531417047,0.0146275556618092,0.00464411068242425,0.00277951977628439,0.00299956344473397,0.0212166197659246,0.00326352544264082,0.000422075372936257,0.000738400339288515,0.000416233711461645,0.017080240201143,0.0166926870707968,0.0244338391887414,0.00495463537236409,0.00763770290359793,0.00451637151351433,0.0221036188643431
"gene_137",0.0186616446675461,0.00918941943781529,0.708911906524858,0.00132155501044076,0.0165608538000319,0.00346326089485978,0.00695466579003921,0.0419274999486182,0.0747147748711238,0.0541637551895526,0.000319607125273554,0.0282953336932878,8.75065365001633e-06,0.00251809748205995,0.026785708740802,0.0623965634282701,0.00431332261751026,0.0508811059541109,0.0659703548562824,0.0229839423331184,0.167133137492528,0.0118215249934155,0.00148821528838242,0.0583721953654528,0.00416684860950336,3.99043777783674e-05,0.00704482966389286,0.0355704211329554,0.00374917222364884,0.00100864804843406
"gene_138",0.00119628901967259,0.0243494289495103,0.100644845292989,0.134031759674934,0.0136258308291895,0.000770417139331096,0.0275380809052805,0.00331688596732264,0.0270052653750008,0.124142562789469,0.00553599501115191,0.0170252057517594,0.00269619638708845,0.00207440052939266,0.00955147016505236,0.000273926505307424,0.0549006956403622,0.123638312630314,0.00212744490789919,0.0466726219791043,2.1622116982557e-05,0.0164336721445188,0.0258240798255877,0.0535764537530802,0.0030862122507655,0.0804649981570059,0.00197503005315183,0.0263911855718103,0.0205142740720743,0.0117060604304878
"gene_139",0.104102927069504,0.0245816142082101,0.0233202812230303,0.00151884634976958,0.000942757917600214,0.0507563351501162,0.00393185853250291,0.0440925124514957,0.0164854211723862,0.0438110889661803,0.00905406184432599,0.000201006702415252,0.0239088516048601,0.0267387452965364,0.0163693677880926,0.00978012307591624,0.121385767588992,0.0258575126958023,0.0688592238853266,0.0116442887774041,1.10669164832493e-05,0.00223870377887527,0.0276648895504968,0.0114847693157661,0.0280803733214213,0.0126805895188442,0.0470891309339421,0.00363488357602171,0.00895067948270699,0.0431781753346576
"gene_140",0.00022010408200677,0.125536320106256,0.00169847844157539,0.11669230077502,1.75788359970706e-05,0.0112596764293523,0.00739486406842249,0.0518809644637871,0.0362923386722903,0.019191442080643,0.0606880564454442,0.00197362226018066,0.0495663034122979,0.00281968701533597,0.00890928857559387,0.00392440726419162,0.0043085714295726,0.0892954728863223,0.00120596711559482,0.00497470894636016,0.0203038412977761,0.0970539448921173,0.0617231588832245,0.000570512997294253,0.0032277153650826,0.0305194051678116,0.0216262409240092,0.0702713320050784,0.00165307997912499,0.000881344177417793
"gene_141",0.00848266407695804,0.00246250813220272,0.0500321141676202,0.0017720640734704,0.0589728003593344,0.0725075959400586,0.0294681654344587,0.00936244381866971,0.00137010063355537,0.000930011622016883,0.00950872286475669,0.0209055658267354,0.00507567665448623,6.70633433304949e-06,0.0287201910447509,0.000499851490262129,0.0230522522043425,0.0230485836555164,0.251068734754213,0.00249650133556471,0.00209893903604395,0.00670885031372183,0.00504886569381001,0.00318757117822546,0.0681571390619471,0.141872562253734,0.0193585022816544,0.0300783248980899,6.36076213634747e-05,0.0443420471458541
"gene_142",0.0396475544662852,0.000965958993572655,0.00031613106563377,0.00323915218352386,0.0101586316688972,0.00518946345912001,0.0364381406979374,0.0376770740837906,0.00024356564035507,0.0408914058307893,0.00264036280342667,0.0168093143187444,0.00974299916855314,0.0338672098656152,0.0483769243021896,0.0148987793821695,0.00765588671809807,0.0225033849074915,0.0144366710794095,0.00620605132410827,0.00243403232202692,0.011979281275629,0.0201317678189843,0.00301805098290493,0.011515889877275,0.000885071859284965,0.0451150059617848,6.0097202792454e-05,7.04974282840589e-06,0.000110750065185179
"gene_143",0.00880809676519599,0.0136498543921055,0.0117770638764416,0.000126215411563172,0.00124753419970065,0.0539654073397137,0.00116529951299302,1.91668863188834e-06,0.00118977425787616,0.0904618192094301,0.0451868857289783,0.067408324983548,0.00135124648827235,0.0443959793971621,0.0566556370776891,0.000543241484423161,0.00142517348840027,0.0435837345460103,0.00319003226208163,0.00709065619181456,0.017192766356262,0.000534937626752075,0.00576459323603018,0.0139239657119278,0.00681386730423725,0.00963544928590902,0.00619137157739386,0.0156426208556654,0.00637648938554661,0.0159854324691072
"gene_144",0.0804833785191316,0.0242240310061514,0.0153459641060527,0.00570330602357725,0.0236521509880342,0.0292405727386536,0.0586321678350164,0.0112962946966564,0.00913366893799631,0.0268524021404763,0.0128210428006079,0.00114914437015778,0.0151285738394272,0.032788088439542,0.204686697559588,0.038209339887735,0.0420054205644296,0.160216805521285,0.0108140720516426,0.00953563102901625,0.0068089881846934,0.0251743595252988,0.0206510756210228,0.00806029361104304,0.0271674231740558,0.0179871427330169,0.000525639590000731,0.0209449124861649,0.0165487088974647,0.01312343607808
"gene_145",0.000569815340888977,0.00775221370141458,0.02242756323299,0.0144436178703783,0.0181051870243807,0.000691226800113932,0.0424413852845105,0.00506537009772345,0.0207617375440966,0.000488943434108897,0.00103798569386912,0.00409697774466946,0.00409234236538775,0.011380928658063,0.00216267073328011,0.0178592857777776,0.0137072725618582,0.00462103905817766,0.0300662078643812,0.0180681462336532,0.0174519573795426,0.0334127387674793,0.00181390635114214,0.0145936263132676,0.0281792299957107,2.02145919713026e-07,0.014160972702589,0.000284732201167692,0.0049894374493507,0.000370247577350922
"gene_146",0.0369451686587153,0.0420706381732401,0.0207939675924685,0.00041204872823146,0.000102981812149554,0.0171298556915192,0.00278458151475851,0.0302972418771745,0.0941203193012156,0.000191554534750286,0.00194683101833418,0.152179967192276,0.0284300449454044,0.0204008349351581,0.0362285818454173,0.00105569303123473,0.000522125327600753,0.000272233144708767,8.63259959193553e-05,0.0206274828376753,0.00961905405481506,0.00919913619791506,0.0195801296791677,0.0443655160633121,0.0202909879934165,0.0179301602005492,0.0521227727478291,0.0422834524453217,0.247768108547961,0.0197193822169595
"gene_147",0.263632506538243,0.19132021203913,0.0799552323213786,0.0754364615839259,0.040430754579756,0.0410954513387755,0.0226506454795823,0.0245309681194811,0.0114055043894282,0.016387686296268,0.0196114268936199,0.00394916624332083,0.00835135077207743,0.000332542632048934,0.0272206779448256,0.0406441410828032,0.0602096176877489,0.0447636466305109,0.0191548826834052,0.000801537816819158,0.00242253243392258,0.0210059953403822,0.000843625307241615,0.024452802105988,0.0285262309280317,0.003329994473242,0.00704250790552027,0.00166265584473194,0.013420080157692,0.0018210131225104
"gene_148",0.0297619864603305,0.00911950384614475,0.00973705977288812,0.0288433211936558,0.00113038154267432,0.0397260853684636,0.0365085504622752,0.0100943602767429,0.00555774307955533,0.00284230444286415,0.0369124656603859,0.0152361376632861,0.0300990262426376,0.00570848014358483,0.00150440733554773,0.0151557916042201,2.73056326908403e-05,0.00688252229377813,0.000633068911273618,0.0925612800966882,0.0436292791989876,0.00607514217599501,0.00817006849565646,0.0132797087050771,0.0268710117561268,0.0249810143118234,0.0108783631824579,0.001693416274207,0.0211659698311321,0.131306607464443
"gene_149",0.00342093971210251,0.000272681524544298,0.00708533195375247,0.0134185670435775,0.00585123982904681,5.46013280257985e-08,0.0112788809803163,6.81463152734701e-05,0.0209406986896941,0.0170343326198118,0.00413757324777326,0.067491018957651,0.0113653511251042,0.0191502954744288,0.00442776673146165,0.0339920894633128,0.0292313690662894,0.0506533084063386,0.00436473525774856,0.000419396679022707,0.122758463350804,0.0351892203393493,0.00320771339138547,0.0198276912711766,0.00162395566624727,0.0151592359549356,3.69183744921541e-05,0.0118601508796284,0.00142356478614003,0.0107933456262147
"gene_150",0.00856418250994658,0.0457248177133373,0.0186436941584657,0.0177570481858864,0.045583368066272,0.120612083884874,0.0131040543908166,0.0199846891296267,0.0571560227769631,0.0158733240188447,0.00847888105561291,0.00287857172183527,4.8172843934091e-05,0.0119627005040453,0.0448844295677501,0.0198493497023084,0.00365729342013983,0.00191019317090663,0.0236800087807637,0.0571105821047153,0.0807526405809309,0.0325981779883241,0.0170527144564193,1.77734239167329e-05,4.37565527100035e-05,4.16858256797613e-05,2.00193484289292e-05,0.10037164990962,0.0207864336101576,0.000113171886165702
"gene_151",0.00572999212222105,0.000635415533621937,0.00145548398222783,0.129926293764003,0.00197374008878952,1.06903559177336e-05,0.0643100166030891,0.0220394868773439,0.757031585475262,0.00284559255258797,0.000157788672273155,0.033865837331216,0.000737445522743767,0.0156869154430446,0.0834299012877298,0.0203916919218326,0.0339573352163877,0.00651060859167103,0.0677844462445391,0.000200846578506377,0.000269686628908287,0.0141785556559738,0.0375526849660497,0.0158344452206102,0.00753551220742042,0.0881622819654945,0.00744003809601953,0.00042070361381787,0.00989107573156687,0.00361207751090164
"gene_152",0.00134434922142915,0.027517497077756,0.103023694100489,0.0665876730407419,0.0234715828188097,0.0154068340485639,0.113774221774604,0.000666467648385312,0.00698175956493843,4.83690777346776e-05,0.0581487231797708,6.88975571550611e-05,0.00814620992385522,0.000370257874658617,0.018897118691369,0.00346005983663767,0.0244938047220571,0.0472159955940614,0.0785048040703312,0.00161333383392933,0.00194827571467319,0.0840895288981212,0.0216535000192243,0.0139568617026687,0.0540433721817864,0.0172097581517016,0.00938977134028041,0.00499785911065181,0.000128149751366586,0.199096662315558
"gene_153",0.0549618196331908,0.00330340113464144,0.000768847159889026,0.032289602214634,0.0300740757251553,0.00103248010294421,0.0290753421620478,0.00274190922942318,0.101958625896862,0.000581244864168235,0.50569913125474,6.12438986975862e-05,0.0734281232401339,0.00441271944004398,0.0673235932514487,0.032274926491057,0.00976082149808087,0.00465031466454972,0.00186917487554792,0.0398723389228314,0.0779217293903323,0.108319445485777,0.0478842693231729,0.0458665179160046,0.00504457721143489,0.0019732474848719,0.0183973043779566,0.00793670051410258,0.00766756237065276,0.332279690054181
"gene_154",0.483395727385748,0.000255289483038809,0.0580799390844767,0.00367301934655119,0.0454889219571763,0.00159858400819311,0.00912721670044836,0.00529803164518711,0.0118992614680124,0.0611324248302826,0.0559886733277652,0.00368100192825902,0.0223588895396928,0.00134966838249877,0.0313734476172021,0.0199153995494442,0.164237759360888,0.00830977159602638,0.00681556806397786,0.233265047364218,0.00631963208068352,0.116059894537408,0.0617253969036379,0.0241813206375245,0.0224059386952114,0.0260888338513445,0.00143449465428114,0.000603321054988929,0.0468461403860108,0.0114508576385769
"gene_155",0.00365435061540759,0.0551052496907876,0.0374141906073742,0.000524364253500463,0.00182280931871518,0.00194108435508251,0.0179942584234867,0.0252402025835541,0.00799840210523581,0.10662048318738,0.0440116544054069,0.0442454392458926,0.00864149506641909,0.0945694518281717,2.30692865429523e-06,2.60378574378014e-08,0.0159248130050436,0.0128498884491416,0.000123457846462947,0.0663049712129142,0.0100127762622189,0.0982611928844779,0.00384941811513807,0.00146658902945758,0.00497608070756756,0.0179551214139263,1.3661905866872e-06,0.0295838151220653,0.0535872260483419,0.00260945273004247
"gene_156",0.00380173755352746,0.0291889731642758,0.0180267486103867,0.00765358653805143,0.0122523209954957,0.00408885841212002,0.0469258181476185,0.000843676745601716,0.00244126643948036,0.00713566915306755,0.107368553254948,0.00357741080931129,0.0172402638050111,0.180400351134734,0.0294222701927468,0.0319647953014202,0.000790331030291078,0.0122655186045601,0.0530890333921055,0.00121534880932171,0.00905605742410328,0.0495533544555208,0.0163456517721722,0.000164277260562254,0.163036617854686,0.00356874999732664,0.00118712397449591,0.000552854928868324,0.116446003537075,0.0302818743024433
"gene_157",0.0192664802981691,0.00523278035251534,0.0261400719677667,0.00182080106252978,0.0089452054395027,0.0173750346465841,0.0124804677256283,4.30800951685702e-06,0.00552850536595303,0.03007615743863,0.00631153962574933,0.00100942007147337,0.0101884014465061,0.0166911446756637,0.00242115959991072,0.00540387980616542,5.10429379270563e-05,0.000164424285988371,0.00272596884061618,0.000337732441336728,0.0129901495620729,0.0117464807629749,0.00801947954259546,0.00133971628229116,7.64882395340637e-06,0.0128181552184659,0.00403018315921344,0.0414468650066631,0.000263469130556144,0.000243599135092161
"gene_158",0.367007582932161,0.00333260259798781,0.050551025363601,0.0266058478013711,0.00519070761348703,0.0405442977979058,0.00735117973601756,0.00756011836084271,0.0146408538515587,0.0343153775140671,0.00670207547070815,0.0243794063918336,0.00726738736665073,0.000452448146107722,0.0294163481256382,0.000196385067366614,0.0156630361993695,0.00322549082193061,0.00757676117425554,0.258939035580767,0.00227299690490901,0.014059072559556,0.0139697350362397,0.0081033121153157,0.712562586914345,0.0652061413338446,0.0821606572476926,0.00753450769862158,0.00125540636828853,0.0969723438960881
"gene_159",0.0013194523647394,0.0331922534818017,0.0378367262707223,0.0113871488734993,0.0225988635832843,0.00798009540470889,0.012832828826592,0.00617717690663418,0.16427923302186,0.00340679985659435,0.0572363398026039,0.00795762971189811,0.038979918173715,0.0485402478122655,0.000859769333379909,0.0190460866275682,0.0076175223294319,0.0270510952830153,0.0103276332589749,0.0170086910807701,0.0232079584840412,0.00619956726713303,0.0360549471832571,0.001553337460162,0.0156291524595527,0.0306043258791761,0.000108252973300338,0.0120195498132638,0.0219481503391955,0.0377358961091441
"gene_160",0.0512781880116221,0.000197029791041945,0.00262037507894682,0.00909751514492592,0.00808403368916846,0.000372176972655318,0.0121406990265016,1.45762649599391e-05,0.0285978311991191,0.0182629727677017,0.12355191762076,0.0200749923077011,0.000420426919804844,0.000461185654632417,0.00513253929910655,0.000776273035884415,0.0261076398345583,0.0489964092474172,0.0058707888789986,0.0301028446070118,0.128246144426121,5.26088185103687e-05,0.0456392256028548,0.0425297340376655,0.0185322250018144,0.187704577602491,0.0444440969655456,0.00356830239285788,0.0143994721600504,0.00214034711124227
"gene_161",0.00887603168515556,0.0114571706256493,0.0256657431211223,0.0295696506705326,0.000296028341123224,0.00170553764927889,0.00108406590409633,0.019196805666132,0.00677179674077475,0.0116165428830656,0.00345093292939801,0.051320599549581,0.0030671451492924,9.11939177367426e-05,0.0144950716409393,0.00538178678579353,0.0309760413180489,0.00779942343706954,0.0444852901678792,0.00801709250480327,0.0393821116802502,0.0077514900314299,0.00337000485517863,0.0153240629032987,0.0427635907594303,0.0223203412148285,0.00779509454676673,0.00214633065978021,0.0166620358958267,6.00813464267026e-05
"gene_162",0.0153447483941329,0.00154541478990096,0.0320778985524276,0.02158970917495,0.00461497269943776,0.0133832649292895,0.00128231381998358,0.00489598528979851,0.0149257573639298,0.000472667873521645,0.00715400032657092,0.000331006868189172,0.00211579692907297,0.00731830464000509,0.027929001461633,0.011252756231523,0.016491949407931,0.000333584158579149,0.0240797118130915,0.0118584708106813,0.0184585415004359,0.0128327546121777,0.000116599738034814,0.00346738436467154,0.00248883827815961,0.00912142504952996,0.00213771416182567,0.00723382434039153,0.0179556118292908,0.00857440153444514
"gene_163",1.36295418174982e-05,0.0243398740334031,0.00955332022935063,0.0430740471242999,0.036733969795002,0.0205292060131764,2.79984181211959e-05,0.0647596549514978,0.0953457707324337,0.0450125338780232,0.00188348978920173,0.00324762587002206,0.0423770518083178,0.000529638152818757,0.0229470964960912,0.0553948113750981,0.0361756333619255,0.0200113445273445,0.0183351410221383,1.49417264486837e-05,0.0036193317740317,0.0116237953869574,0.0116254337560482,0.0111261052338425,0.0334802665781454,0.00368907301116967,0.00340235044553968,0.134953194964505,0.00704841699394687,0.0345763459623853
"gene_164",0.00208891826627335,0.410341258480798,0.0270025657464248,0.0905935002574824,0.0110530037734869,0.00170811664948196,0.00909066307645474,0.011390244415374,0.000380399358330749,0.00146689291578131,0.000944893136778538,0.00158382075306861,0.00140739147358114,0.00241420167610602,1.53870414548198e-05,0.000434937558390378,0.0264905843687166,0.0959286761966403,0.00112655427834272,0.00867742036126448,0.00890025212794508,0.0718598272070692,0.00736327559238392,0.00270232958574069,0.14321334908873,0.000419468197752853,0.0395867757277518,0.0246028886586197,0.0311394560212363,0.0292152441518442
"gene_165",9.75740954248698e-05,0.0546053179739006,0.000847393784567486,0.0281716651989942,0.0477670164965149,0.00471882227966094,0.0334439141876953,0.0902523811678898,0.012789562656732,0.000859641936005859,0.0123370021369986,0.0230585514318107,0.0572567315257145,0.0134288126873823,0.000369929818170198,0.00633749321238955,0.0323949380513861,0.0153891446775521,0.0392532038578049,5.39621205719997e-06,0.00975147181797043,0.000282990065184778,0.00467037496557305,0.0140328193741227,0.00790400268710613,0.0424077242847445,6.45436582040622e-05,0.0397189935896204,0.00813631080899721,0.00358229542650634
