"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","sample_24","sample_25","sample_26","sample_27","sample_28","sample_29"
"gene_101",0.0650775614506117,0.0610955344611175,0.0672760826794185,0.0702351572697476,0.0699261072847324,0.0651641642157092,0.0651028223548536,0.0654922916100744,0.068209902750155,0.0685924235449668,0.0663433670151487,0.0680294876971995,0.0651194320793003,0.0665620849625347,0.0677735037275211,0.0712752280675095,0.0663070315264008,0.065232741661738,0.0674863597549751,0.0659892573029806,0.0673492270966903,0.067389415213011,0.0686532661320014,0.0648985250602217,0.0643916287569964,0.0689726594491925,0.0669792452565237,0.0647662517725704,0.0644498272960763,0.0658593000772527
"gene_102",0.0663525177000202,0.0654760263329328,0.066800873411008,0.0673685809477767,0.0673111000735119,0.0663706339995547,0.0663578059465283,0.066438928624124,0.0669842967872118,0.0670582745698893,0.0666135550795465,0.0669491738501332,0.0663612813341461,0.0666578565777765,0.0668990821843337,0.068004066591032,0.0665686155745955,0.0662382778145318,0.0669227644807093,0.0664716817311749,0.0668820302988308,0.0668939798950792,0.0672647467521696,0.0661339633473495,0.0659743247907302,0.0673569276283579,0.0667715482197541,0.0660924728624459,0.065992741644563,0.0664318520794859
"gene_103",0.0659734456858944,0.0641021357528417,0.066953434961551,0.0682171456550824,0.0680880119508604,0.0660127399518872,0.0659849132775127,0.0661610991716118,0.0673589094967441,0.0675232029089313,0.0665420949134634,0.0672810598570011,0.0659924508501563,0.0666391294589989,0.0671702021970931,0.0696823298463419,0.0664379611037364,0.0657150776813928,0.0672226211269143,0.0662249440279271,0.0671318543227588,0.0671584672991691,0.0679900002413116,0.0654885877534917,0.0651436163792986,0.0681984964562859,0.0668863470586321,0.0653987385489123,0.0651833135811388,0.0661376326166293
"gene_104",0.0661429005091858,0.0647081774119214,0.0668864715124555,0.067837538820929,0.0677407517966933,0.0661728174199845,0.0661516323102451,0.0662856943361613,0.0671925810878267,0.0673163568547973,0.0665750111200171,0.0671338790157026,0.0661573712681439,0.0666485681683423,0.0670502301854152,0.0688611575734349,0.0665028871911215,0.0659691153830307,0.0670788085115665,0.0663459164357696,0.0670123713892642,0.0670318558229343,0.0676385878821224,0.0658012425091573,0.065544967331801,0.0677900927616503,0.0668324312716239,0.0657345626551815,0.0655744939306591,0.0662815002778267
"gene_105",0.0665456597699905,0.0662021841542469,0.0667192198289582,0.0669369395989849,0.0669149981888344,0.066552700496477,0.0665477152397292,0.066579221396937,0.0667898120190731,0.0668182158530237,0.0666468825342886,0.0667763130315992,0.0665490659665333,0.0666640130992836,0.066757045966024,0.0671637198606349,0.0666308967970469,0.0665062427505494,0.0667636812067607,0.0665943986137265,0.0667484531038048,0.0667529215535563,0.0668910723657023,0.0664667182620698,0.0664060810783081,0.0669252717273437,0.0667070919348437,0.0664509760337681,0.0664130858578937,0.0665793824293431
"gene_106",0.0666354408968846,0.0665460885138112,0.0666803316193033,0.0667363997469883,0.0667307615721175,0.0666372653343033,0.0666359735527316,0.066644135029153,0.0666985405327272,0.0667058591098717,0.066661642893131,0.066695060742904,0.0666363235677288,0.0666660713838848,0.0666900922406362,0.0668328558721595,0.0666547979565799,0.0666128679344511,0.0666993483347581,0.0666425318134932,0.0666942451474329,0.066695742758718,0.0667419786709916,0.0665995512448372,0.0665791007699703,0.0667534048081231,0.0666803765280357,0.0665942444067397,0.0665814644651264,0.0666374826500072
"gene_107",0.0651979058490694,0.0614814600797427,0.0672356926621347,0.0699627478074176,0.0696787672202541,0.0652783660477659,0.0652213766512774,0.0655830791104964,0.0680982287972269,0.068451033052923,0.066372386376658,0.0679317253912956,0.0652368086150826,0.0665749889943866,0.0676953655255478,0.0733394575593294,0.0661287001318614,0.0646274403772849,0.0677999094368907,0.0656825526070103,0.0676043186160924,0.0676616038531217,0.069477891011141,0.0641644291836643,0.0634658081198839,0.0699414677740012,0.0670782813057647,0.0639817069672289,0.0635457989516794,0.0655006001095098
"gene_108",0.066637018285655,0.0665521682703659,0.0666796426795359,0.0667328761112541,0.0667275231960624,0.0666387506720332,0.0666375240671234,0.0666452737170457,0.0666969314813259,0.0667038801102829,0.0666618978143995,0.0666936275650558,0.066637856422399,0.0666661026927465,0.0666889101478088,0.06680014427189,0.066657141212785,0.0666234442543364,0.0666929348882145,0.0666472844192634,0.0666888352463958,0.0666900383641157,0.0667271771202561,0.0666127405865903,0.0665963012996916,0.066736353545953,0.0666776932780919,0.0666084748304393,0.0665982014773254,0.0666432268192548
"gene_109",0.0657919950072683,0.0634671106045371,0.0670229766766041,0.0686242221909025,0.0684598741739502,0.0658411738608025,0.0658063457624887,0.0660269879520191,0.0675350404778425,0.0677429819271022,0.0665051479216538,0.067436601046175,0.0658157791120849,0.0666271543307757,0.0672965262265877,0.0677121691155688,0.0665904972058417,0.0663308936361604,0.0668681980990916,0.0665143770062595,0.0668362892955935,0.066845650788785,0.0671357565098293,0.0662488003350433,0.0661230607143304,0.0672077755536732,0.0667497017368779,0.066216132776218,0.0661375734208278,0.0664830857449368
"gene_110",0.0664088563375653,0.0656859558518915,0.0667773332665127,0.0672426310232241,0.0671955834990337,0.0664237622189492,0.0664132075951522,0.0664799412315727,0.066927823175976,0.0669884765274782,0.0666234951049073,0.0668990179615049,0.0664160671349759,0.0666598923528549,0.0668579271410778,0.067803903317162,0.0665836496632771,0.0663017360712429,0.0668854261918001,0.0665009681033727,0.066850739949721,0.0668609159976784,0.0671763868055566,0.0662126272828447,0.0660761790591732,0.0672547395915854,0.0667566300255822,0.0661771733148338,0.0660919254670873,0.066466984354927
"gene_111",0.066145251328899,0.0647166754088376,0.0668855287928178,0.0678322763870823,0.0677359344599068,0.0661750371460131,0.0661539448801479,0.0662874183726847,0.0671902611476512,0.0673134764981798,0.0665754569128751,0.067131824147654,0.0661596586929198,0.066648687201585,0.0670485522465825,0.0679932756232618,0.0665694291039684,0.0662416929663293,0.0669207602226141,0.0664732613498392,0.0668803516505168,0.0668922057679746,0.0672599933903579,0.0661381946859292,0.0659798002092339,0.0673514285223246,0.0667707507394854,0.0660970281199043,0.0659980738459138,0.0664337458370429
"gene_112",0.065376869027151,0.0620652053887511,0.0671739776374688,0.069558505551121,0.0693112765577168,0.0654480760954402,0.0653976427561711,0.0657175596274071,0.0679306931452271,0.0682395406213674,0.0664142397551726,0.067784799308775,0.0654113004486415,0.0665927481248482,0.0675775463166657,0.0733583851100364,0.0661270258837645,0.0646219922318577,0.0678026451677447,0.0656797382817845,0.0676065268518541,0.0676639662710921,0.0694852760207178,0.0641578529337629,0.063457561674953,0.069950176364304,0.0670790858110312,0.0639746901704278,0.0635377417922056,0.0654973253280838
"gene_113",0.0665981683121656,0.0664028166524104,0.0666965488524394,0.0668196474370054,0.0668072575456323,0.066602163591416,0.0665993347318493,0.0666172096624613,0.0667364997668909,0.0667525642852433,0.0666555722685969,0.0667288629892017,0.0666001012132946,0.0666652796260367,0.0667179607180715,0.0679062659655441,0.0665759768912942,0.0662692555743484,0.0669045639519219,0.0664859957236481,0.0668667826858315,0.0668778663725783,0.0672216240663108,0.0661723532284307,0.0660240155560924,0.0673070471505837,0.0667642929712363,0.0661338047974792,0.0660411312855287,0.0664490174288387
"gene_114",0.0654750787170562,0.0623907069223528,0.0671392520255735,0.0693370608462843,0.0691097360527326,0.0655411463957883,0.0654943541892432,0.0657910841581827,0.0678379859830849,0.0681228282376619,0.0664365327745403,0.0677033631718612,0.0655070263619605,0.0666017517536006,0.0675120457721841,0.0723678650258017,0.066213767360012,0.0649096296613289,0.0676561634261709,0.0658270370560993,0.067487859187806,0.0675371665299772,0.0690945638822661,0.0645057935307691,0.0638950058327304,0.0694902264957178,0.0670345426082223,0.0643462129541681,0.0639650287477705,0.0656691140859251
"gene_115",0.0664865861703139,0.0659781303878872,0.0667444816842163,0.0670689206674705,0.0670361774715634,0.0664970353853781,0.0664896366033115,0.0665364049652871,0.0668495628073419,0.0668918743733846,0.0666369151918962,0.0668294602941305,0.0664916412078554,0.0666623782977377,0.0668007749029376,0.0676821686590716,0.0665927335077793,0.0663404428445446,0.0668625500627937,0.0665187633478237,0.0668315504365607,0.0668406452799747,0.067122451848988,0.0662606504808441,0.0661384243300903,0.0671923998525462,0.0667474257790535,0.0662288969894946,0.0661525321835648,0.0664883545297124
"gene_116",0.0658909968006507,0.0638118355076691,0.066985310295497,0.0684020389757155,0.0682569787558923,0.0659348024227041,0.0659037803548365,0.0661002493429215,0.0674391938303502,0.0676232869361673,0.0665255236551264,0.067351999467341,0.0659121831821324,0.0666339266074734,0.067227876278922,0.0700482691640586,0.0664084463421429,0.0656030629938606,0.0672849614001505,0.0661709071927794,0.0671834460987045,0.0672132072132212,0.0681445023808474,0.0653511423203123,0.0649678189433742,0.0683784381327626,0.0669090275359677,0.0652512597775284,0.0650119059942764,0.0660735957169714
"gene_117",0.0655170207485455,0.0625308581012259,0.0671242345513626,0.0692425695910896,0.0690236888115391,0.0655808801008173,0.0655356523867495,0.0658224239904399,0.0677982257460779,0.0680728413102887,0.0664459059809583,0.0676684080500108,0.0655479010837951,0.0666054348773781,0.067483888172667,0.0683049954412964,0.0665457824020151,0.0661432994239455,0.0669782547402159,0.0664275872345945,0.0669284601913066,0.0669430663040158,0.0673968333118191,0.066016385280718,0.0658223303208447,0.0675098230434107,0.0667934715399879,0.0659659302057801,0.0658447072200313,0.0663790433625906
"gene_118",0.0666008500200903,0.0664131016834927,0.0666953851785302,0.0668136568644562,0.0668017535742159,0.0666046893491825,0.0666019709120673,0.0666191479562986,0.066733771423893,0.066749206271607,0.066656011564735,0.0667264338780731,0.0666027074753646,0.0666653393494865,0.0667159586767266,0.0681118557436794,0.0665604686988029,0.0662041991710565,0.0669427291783581,0.0664558964995821,0.0668987452341878,0.0669116477248284,0.0673121626784796,0.0660917539808567,0.065919726404987,0.0674117943899376,0.0667794703526316,0.0660470372871252,0.0659395692036269,0.0664129352617964
"gene_119",0.0650374892910461,0.0609682119015773,0.0672893171903552,0.0703259260057424,0.0700084671449339,0.0651261226602442,0.0650633419102233,0.0654619952356564,0.0682468874708143,0.0686393280916279,0.0663335393269603,0.0680618322955499,0.0650803409661511,0.0665576061048426,0.06779930701438,0.0727091143808887,0.0661841011713217,0.0648099642262788,0.0677074075640768,0.0657763011340099,0.0675294730810917,0.0675815965671044,0.069230157574184,0.0643850583533472,0.0637429469006435,0.0696496656290307,0.0670504670197807,0.0642172306998083,0.0638165277032215,0.0656098499568809
"gene_120",0.0660638404004733,0.0644238379831332,0.0669179542955506,0.0680145736634074,0.0679027600092681,0.0660981499800825,0.0660738538076749,0.0662276419052256,0.067270400114418,0.0674130495552995,0.0665598441407483,0.0672027746948151,0.0660804353118027,0.0666443732705376,0.0671064411234827,0.0689791716488009,0.0664936690435445,0.0659323747070249,0.0670998134467159,0.0663285557418099,0.0670298619039969,0.0670503762782573,0.0676894939526237,0.0657559429853506,0.0654866913627155,0.0678491807123574,0.0668404398463746,0.065685876400462,0.0655177075235365,0.0662608098842638
"gene_121",0.0649852839635478,0.0608031365403258,0.0673064448482784,0.0704443389388572,0.070115871650867,0.0650765535531731,0.0650119047321356,0.0654224849080075,0.0682949875491327,0.0687003787394556,0.0663206392163668,0.0681038774304591,0.0650294092268709,0.0665516660921989,0.0678328194412337,0.075141623709153,0.0659661361986376,0.0641163850919653,0.068049336387133,0.0654143045875437,0.067804204530494,0.0678759629616323,0.0701669275743141,0.0635499647241241,0.0626989106504429,0.0707566043888163,0.0671466744355815,0.0633269572330722,0.0627961362863282,0.0651897669254644
"gene_122",0.0662299104803763,0.06502441329109,0.0668513157851017,0.067642803813138,0.0675624264440664,0.0662549563623887,0.0662372209656705,0.0663494214034226,0.0671064693022355,0.0672095313720083,0.0665913054050888,0.0670575688961884,0.0662420255945302,0.0666527477403487,0.0669878626511857,0.0683973561391741,0.0665387223516456,0.0661142540054454,0.066995133568563,0.0664140415185288,0.0669425660619645,0.06695798511023,0.067437193386722,0.06598046589232,0.0657759547784538,0.0675565741204654,0.0668000819688467,0.0659272858570717,0.0657995340499158,0.0663628409895149
"gene_123",0.0662891010679325,0.0652415500482106,0.0668270966926507,0.0675103932184091,0.0674411024404241,0.0663108112493506,0.0662954381437544,0.0663926753145882,0.0670476107609083,0.0671366168161547,0.0666021512286032,0.0670053666322023,0.0662996029221966,0.0666553287940944,0.0669451343166193,0.0686751503384986,0.0665173331991643,0.0660271781838312,0.0670454657926802,0.0663732566096947,0.0669845799739787,0.0670024373815204,0.0675580734616984,0.0658728885924716,0.0656372255752552,0.0676966890133885,0.0668196247640368,0.0658115862249431,0.0656643850042231,0.0663141155894319
"gene_124",0.0659160378930896,0.0638997194577127,0.066975663465751,0.0683458363204707,0.0682056283487922,0.0659584762911608,0.0659284226418182,0.0661187433597999,0.0674148339928058,0.0675929051859149,0.0665305865624855,0.067330480913725,0.0659365632455316,0.066635539084278,0.0672103902129777,0.0679332821784204,0.0665739409446448,0.0662606863015827,0.0669095957256175,0.0664820367186432,0.0668709981925989,0.0668823212458541,0.0672335429551651,0.0661617327422626,0.0660102670386824,0.0673208328936323,0.0667662989088737,0.0661223700405251,0.0660277429533595,0.0664442696751937
"gene_125",0.0664461640165794,0.0658258171819841,0.0667616212008062,0.0671592504378276,0.0671190813844637,0.0664589348689957,0.0664498921112858,0.0665070597352614,0.066890312775924,0.0669421568755583,0.0666299797805357,0.0668656864506855,0.0664523420855158,0.0666611333136704,0.066830551534566,0.0678735481388668,0.0665784328708008,0.0662796307711195,0.0668984568413088,0.0664907823327412,0.0668616643416989,0.0668724580717434,0.0672071765049989,0.0661852154743129,0.0660406711354759,0.067290339429662,0.0667618514052779,0.0661476544239428,0.0660573500304964,0.0664547600399092
"gene_126",0.0657102661625101,0.0631856229015673,0.0670535846299866,0.0688078102808247,0.0686274025364566,0.065763845476283,0.0657259002535616,0.0659663516189413,0.0676137251679103,0.0678414163983781,0.066487943439055,0.0675059818553255,0.0657361775304918,0.0666211421529803,0.0673527185873826,0.0708671663246757,0.0663411637263116,0.0653550106915265,0.0674206603089574,0.0660497391917145,0.0672953011419749,0.0673320434100535,0.06848563023689,0.065047667034693,0.0645810316488161,0.0687765771432605,0.0669568675290944,0.0649259574656932,0.064634638129169,0.0659304905136845
"gene_127",0.0665001102917095,0.0660292715076879,0.0667387203990682,0.0670387015905273,0.0670084366521841,0.0665097808030469,0.0665029334216697,0.06654621441623,0.0668359039308336,0.066875029005454,0.0666392145272515,0.0668173140383876,0.0665047886425544,0.0666627716979991,0.06679078563611,0.0675157929619986,0.0666050731559301,0.0663934805247647,0.0668310773036397,0.0665430623372083,0.0668051264253765,0.0668127404443519,0.0670484964793548,0.0663265056906868,0.0662238629954713,0.0671069641534976,0.0667346829998202,0.0662998457164518,0.0662357135637476,0.0665175634793107
"gene_128",0.0663895830035273,0.0656139675165683,0.0667854114627548,0.0672857130666449,0.0672351025793802,0.0664055890105959,0.0663942553498104,0.0664659190895016,0.066947165694536,0.0670123743799029,0.0666201145207969,0.0669162001744752,0.0663973259259595,0.0666592177258457,0.0668720311112018,0.0717006530555934,0.066271035504739,0.0651062011300442,0.0675535215888079,0.0659261388021217,0.067404190932039,0.0674479482601338,0.0688263902645102,0.0647444795120589,0.0641964668884449,0.0691754634790449,0.067001565505359,0.0646014073678339,0.064259349442258,0.065785171775632
"gene_129",0.0664493053238185,0.0658376244006434,0.0667602937741184,0.0671522307344425,0.0671126397354956,0.0664618960769695,0.0664529808506361,0.0665093416535293,0.0668871503222763,0.0669382532072904,0.0666305222511204,0.066862875684225,0.0664553962759001,0.0666612339216635,0.0668282420872931,0.0669362931574538,0.0666473645273282,0.0665794652866624,0.066719565103951,0.0666274959081908,0.0667112915861662,0.0667137194997419,0.0667887100500795,0.0665579120287684,0.0665248230261321,0.0668072521829048,0.0666888111237753,0.0665493243207447,0.0665286468572731,0.0666193186232537
"gene_130",0.0653607068109077,0.0620119996144168,0.0671796296754174,0.0695949643711966,0.0693444425654175,0.0654327552947841,0.0653817258164559,0.0657054402965255,0.0679458913844284,0.0682586965400268,0.0664105225956305,0.0677981404073031,0.0653955448537544,0.0665912129871729,0.0675882628807379,0.0685128988008305,0.0665298519294043,0.0660779823509275,0.0670161456045955,0.0663970834710214,0.066960114211514,0.0669765486855496,0.0674875628989647,0.0659356354415291,0.0657181131943237,0.0676149418259875,0.06680827027003,0.0658790636823341,0.0657431881557806,0.0663425711222793
"gene_131",0.0662551844894796,0.065116929645359,0.0668410039489358,0.0675862579018335,0.0675106220693545,0.0662788082200771,0.0662620799773966,0.0663679001785881,0.0670813639469205,0.0671784206221002,0.0665959598895589,0.0670353069209729,0.0662666118125268,0.0666538754881457,0.0669696471280825,0.0691889158821998,0.0664771944353332,0.0658672729567738,0.0671368665968854,0.0662976829774861,0.0670606838508863,0.0670830241641309,0.0677796348238174,0.0656757426357996,0.0653836207157653,0.0679538702137767,0.0668544589045005,0.0655997046271588,0.0654172608358425,0.0662240521836113
"gene_132",0.0659584589820506,0.0640491534583365,0.06695926041853,0.0682507375772767,0.0681187184953968,0.065998575644671,0.065970166476485,0.0661500490123766,0.0673735300554011,0.0675414178103904,0.0665391081004996,0.0672939834312233,0.0659778617825555,0.0666382114601671,0.0671807161251886,0.0700323787883869,0.0664097339781286,0.0656079104846032,0.0672822754659674,0.0661732538566356,0.0671812256705158,0.0672108504570504,0.0681378193230089,0.0653570853742363,0.0649754126030371,0.0683706499768825,0.0669080585261282,0.065257634837258,0.0650193108210954,0.066076374032358
"gene_133",0.0655784460200049,0.0627373701473814,0.0671020336629615,0.0691042596788041,0.0688976854179884,0.0656390564059773,0.0655961303694284,0.065868256034114,0.0677398074410859,0.0679994721397692,0.0664594708782883,0.0676170182739138,0.0656077560223155,0.0666106502335916,0.0674424453458647,0.0759444104969637,0.065891922041953,0.0638937546318891,0.0681535695235512,0.0652948292461688,0.0678868152762695,0.0679648860349982,0.0704649177894818,0.0632837638168497,0.0623688920162412,0.0711107817887787,0.0671721099918231,0.0630438426528319,0.0624733083579693,0.0650521149729753
"gene_134",0.0661647173343276,0.0647871433904165,0.0668777061114065,0.0677887000747611,0.067696040232963,0.0661934164876103,0.0661730938204488,0.0663016892035667,0.0671710348758032,0.0672896111215536,0.0665791357082233,0.0671147923784426,0.066178599198964,0.066649658946671,0.0670346413058078,0.0693395241312524,0.0664652891009787,0.0658206755208801,0.0671632509256846,0.0662754963227478,0.0670826054767815,0.067106253357029,0.0678440963688268,0.0656183915676653,0.0653099974465669,0.0680287842411536,0.0668643535576557,0.0655381029536681,0.0653455034872333,0.0661976654860486
"gene_135",0.0666378949888673,0.0665555469939617,0.0666792601557986,0.0667309187491945,0.0667257243029225,0.0666395762268644,0.0666383858375001,0.0666459066570386,0.0666960377593134,0.0667027808575689,0.0666620397064936,0.066692831553684,0.0666387083801045,0.0666661203421266,0.0666882536339451,0.0667948777351829,0.0666575182650503,0.0666251477710608,0.0666919015278482,0.0666480496128283,0.0666879635019145,0.0666891191923628,0.0667247931190346,0.0666148651782276,0.0665990723482355,0.0667336073662658,0.0666772606753618,0.0666107671977336,0.0666008978191541,0.0666441517611429
"gene_136",0.0657438270483512,0.0633008715777814,0.0670410721793759,0.0687324109601486,0.0685586125364607,0.065795603338941,0.0657589353267593,0.0659912688338058,0.0675814668569683,0.0678010418472815,0.0664950519080833,0.0674775460636936,0.0657688668201658,0.0666236590911642,0.0673297002567541,0.0675699584806311,0.0666010640406792,0.0663761943851263,0.0668413489832233,0.0665351528368957,0.0668137530918322,0.0668218496191285,0.0670726035164327,0.0663050357679522,0.0661959986870849,0.0671348079933524,0.0667388511264179,0.0662767129077294,0.0662085864352592,0.0665080523841523
"gene_137",0.0659776600826899,0.0641170551563127,0.0669517926112628,0.0682076967214891,0.0680793738755846,0.0660167228277182,0.0659890601361259,0.0661642054213089,0.0673547935213277,0.0675180762578397,0.0665429318457112,0.0672774210953665,0.0659965533035181,0.0666393842666899,0.0671672411109466,0.0701454088411428,0.0664005527846754,0.0655734497685929,0.0673013314114706,0.0661565504379138,0.0671969725684832,0.0672275664133997,0.0681853000048437,0.0653148482143589,0.0649214623783417,0.0684259928216207,0.0669149110942641,0.0652123317015569,0.0649667004031919,0.0660566050407418
"gene_138",0.0665215229625525,0.0661104285511467,0.0667295717433082,0.0669908603709832,0.066964512772217,0.0665299585834058,0.0665239856211351,0.0665617369323741,0.0668142532333907,0.066848336181185,0.0666428338605491,0.0667980572602924,0.066525603943554,0.0666633713182494,0.0667749430560805,0.0674054538435546,0.066613208714604,0.0664287427413934,0.0668100721320281,0.0665591634473916,0.0667874760642951,0.0667941060125618,0.0669992954281103,0.0663703227965418,0.0662807615919307,0.0670501536629283,0.0667261278230236,0.0663470639691303,0.0662911036571873,0.066536936268007
"gene_139",0.0661209670891212,0.0646290089579894,0.0668952499698562,0.0678866450689798,0.0677857003201761,0.0661521058273997,0.0661300553831844,0.0662696031578398,0.0672142112369356,0.067343218133075,0.0665708380124446,0.0671530351949855,0.0661360286991591,0.0666474424609515,0.0670658687538567,0.0693086986259892,0.066467730851238,0.065830202579382,0.0671578657476137,0.0662800384942076,0.06707813290069,0.067101513399448,0.0678309207384585,0.0656301136540338,0.0653250398831694,0.0680134688864877,0.0668623399650312,0.0655506925094521,0.0653601652511964,0.0662030655540253
"gene_140",0.066640423529546,0.066565295765545,0.0666781556674344,0.0667252714028368,0.0667205340463467,0.0666419571875968,0.0666408712919327,0.0666477318683499,0.0666934585513873,0.066699608753468,0.0666624481593319,0.0666905342174539,0.0666411655217256,0.0666661703460145,0.0666863587200286,0.0667898814179909,0.0666578757468149,0.0666267638613814,0.0666909208543958,0.0666487753702324,0.0666871361589447,0.0666882468533787,0.066722531103254,0.0666168808236219,0.0666017014313087,0.0667310017717943,0.0666768499684058,0.0666129420470354,0.0666034560101359,0.0666450290931383
"gene_141",0.066409737541149,0.0656892487020849,0.0667769647695194,0.0672406647420016,0.0671937797739597,0.0664245931365963,0.0664140741218261,0.0664805824228255,0.0669269403194458,0.0669873857131032,0.0666236500325265,0.0668982337364358,0.0664169240152967,0.0666599236583442,0.0668572834684751,0.0676949837221559,0.0665917796609863,0.0663363644695452,0.0668649644541187,0.0665168909115513,0.0668335764449086,0.0668427851965842,0.0671281367646972,0.0662555889201304,0.0661318613945897,0.0671989693397008,0.066748399653262,0.0662234448386878,0.0661461422544449,0.0664861050658297
"gene_142",0.0666395945200025,0.0665620992882084,0.0666785177744299,0.0667271227981108,0.0667222355997224,0.0666411765649761,0.0666400564090582,0.0666471334575685,0.06669430413165,0.0667006487052499,0.0666623142475132,0.0666912873897795,0.0666403599217538,0.0666661539532986,0.0666869799625698,0.0668196391598637,0.0666557451281767,0.0666171403827449,0.066696758197962,0.0666444521552229,0.066692060425318,0.0666934390671511,0.0667359996040706,0.0666048789718063,0.0665860483340057,0.0667465167350882,0.0666792932881646,0.0665999925647804,0.0665882248529508,0.066639803485964
"gene_143",0.0662958446399852,0.0652663923624936,0.0668243220275469,0.0674953114406815,0.0674272798064232,0.0663171736559072,0.0663020704812987,0.0663975982162884,0.0670408910121027,0.0671282975110581,0.0666033747241331,0.0669994046165714,0.0663061621440635,0.0666556095050755,0.0669402510745702,0.0684941085505768,0.0665312983638502,0.0660838774333557,0.067012737045106,0.0663998432720178,0.0669572686141082,0.0669735380628571,0.06747938113997,0.0659429194209424,0.0657275079911234,0.0676054590574588,0.0668069456232364,0.0658868979756951,0.0657523403408716,0.0663458686587887
"gene_144",0.0654836809193329,0.0624194138013361,0.0671361705286743,0.069317651633983,0.0690920630031284,0.0655492959240807,0.0655028244177568,0.0657975128391185,0.0678298242598787,0.0681125659149076,0.0664384563379218,0.0676961882689212,0.0655154097848208,0.0666025079503723,0.0675062666826519,0.0715311238824141,0.0662854248462072,0.0651565083518542,0.0675269164264599,0.0659512937359633,0.0673824371295966,0.0674247750261937,0.0687575992528394,0.0648056852527883,0.0642739533505656,0.0690948428382116,0.066992789508314,0.0646668904024944,0.0643349818681663,0.0658146952189913
"gene_145",0.0663993808584384,0.0656505394766942,0.0667813090367999,0.0672638132576944,0.0672150147383322,0.066414827881199,0.0664038900574547,0.0664730486812912,0.0669373370159179,0.0670002297160886,0.0666218362295447,0.0669074697668574,0.0664068534042404,0.066659564171123,0.0668648655820113,0.0673137232565212,0.0666199428819682,0.0664581117435247,0.0667925285871343,0.0665725406488043,0.0667727255027038,0.066778536128656,0.0669582981046398,0.0664068371851277,0.0663282087691419,0.0670028328317781,0.0667189518626642,0.066386420079381,0.0663372897023665,0.066553042799809
"gene_146",0.065672702099478,0.0630571616752396,0.0670675101284801,0.0688922539753424,0.0687044224112773,0.0657282934946045,0.0656889229455958,0.0659384356305692,0.0676497637769769,0.0678865520443392,0.066479922790526,0.0675377375770072,0.0656995860940073,0.0666182547170196,0.0673784061136273,0.0724658367257126,0.0662052765053219,0.0648809568450824,0.0676709619502764,0.0658124747847286,0.0674998877995912,0.0675500051958556,0.0691336006131603,0.0644710395945097,0.0638512056196953,0.069536108061495,0.0670391795386852,0.0643090779308879,0.0639222563962288,0.065652093533426
"gene_147",0.0655552817985553,0.0626593119352335,0.0671104369377395,0.0691564125301086,0.0689452053834839,0.0656171195624494,0.0655733240180029,0.0658509818309149,0.0677618669684847,0.0680271665007234,0.0664543792842978,0.0676364282998279,0.0655851850430259,0.0666087098297303,0.0674581051599405,0.0700959505659082,0.0664045727393403,0.0655885183891776,0.0672930043999072,0.0661638585633148,0.0671900927712806,0.0672202628059763,0.0681645382076135,0.06533331461729,0.0649450457026972,0.0684017906180416,0.0669119208458089,0.0652321375991302,0.0649896984803238,0.0660652530895866
"gene_148",0.0658833124870707,0.0637849306717624,0.0669882566671788,0.0684192754828305,0.0682727247273164,0.0659275368387026,0.0658962181780538,0.0660945703639788,0.0674466535969201,0.0676325947274522,0.0665239602028996,0.0673585874375583,0.0659047013141263,0.06663342078154,0.0672332271155487,0.0693302769634078,0.0664660215682191,0.065823532585505,0.0671616360428011,0.0662768586550762,0.0670812643092422,0.0671048319946932,0.067840144700038,0.0656219067661069,0.0653145081228699,0.0680241906870819,0.0668637498836405,0.0655418782361489,0.0653499000373868,0.0661992850724913
"gene_149",0.0665455859066812,0.0662019038636261,0.0667192510911158,0.06693710350945,0.0669151486921468,0.0665526308870718,0.0665476426182115,0.0665791678191727,0.0667898861958265,0.0668183073227024,0.0666468699150533,0.0667763789949977,0.0665489941610856,0.066664010863219,0.0667571002122702,0.0670203576886827,0.0666412970878184,0.0665523644673941,0.0667359251899191,0.0666152678796256,0.0667250784568719,0.0667282614092903,0.0668266081751924,0.0665241463356318,0.0664808362973211,0.066850935953951,0.0666956103806804,0.0665129046437237,0.0664858406101411,0.0666045564929689
"gene_150",0.0663437146042011,0.0654433642266752,0.0668045301106543,0.0673882621323575,0.0673291461557045,0.0663623310069003,0.0663491488044095,0.066432513449644,0.0669931006139541,0.067069162505795,0.0666119851987953,0.0669569898373241,0.0663527201245563,0.0666575200807067,0.0669054911682614,0.0681925997069452,0.0665543430106353,0.0661787143476863,0.0669576198218231,0.0664440656974133,0.0669112047668036,0.0669248200646233,0.067347605547112,0.0660602047460389,0.0658789417503608,0.0674528205473935,0.0667853541459789,0.0660130824739799,0.0658998472077211,0.0663987661330874
