"gene","Intercept","batch_B_vs_A","batch_C_vs_A","condition_treated_vs_control"
"gene_346",4.76493993610914,0.499918425088334,0.149167909732744,-0.257745931806312
"gene_347",12.2184628335457,-0.435006699372505,-0.166251298994072,0.0468749324471172
"gene_348",10.1960340567413,0.200517315911393,-0.230012521891008,0.269047957036042
"gene_349",7.14249073730067,-0.430130580504118,0.145674653146063,-0.0876154201064808
"gene_350",9.87862929321536,-0.333176338296351,-0.293818802801753,0.285748707726746
"gene_351",8.23485761697967,-0.400720942604577,0.0886089578517145,0.0411156624352053
"gene_352",9.37204183444317,0.0889556922582944,0.450994879967308,0.278182540602006
"gene_353",2.05859243622361,0.113401918866548,0.373187657569201,0.264564602812316
"gene_354",6.38747334256808,-0.0657398879171618,-0.515561524902525,-0.116225916580838
"gene_355",10.9283296725455,0.00897417105994144,0.118977855433114,-0.280556871903321
"gene_356",8.43014167410034,-0.319992956305836,-0.459153113975139,0.29057162153871
"gene_357",5.86338706263881,-0.0490528736784792,-0.127287295596656,0.0428560538515161
"gene_358",5.97565811273213,-0.0776801496216444,-0.19677915783138,-0.0679536529971016
"gene_359",9.3781910218271,-0.28390716939543,0.301142184650092,0.130183126455225
"gene_360",11.0084063629288,-0.424640174781563,0.150402143662796,0.886755402418415
"gene_361",6.52037058479921,0.0515064355015168,-0.679890510610089,0.0760540454556871
"gene_362",1.96987263106808,0.654089881230202,0.217156963624255,-0.249800158606127
"gene_363",8.94351619182001,0.235525456364613,0.158617044353537,-0.0359208611163618
"gene_364",7.36300432763653,0.712758618646477,-0.807556407665896,-0.139672782020427
"gene_365",7.00422970172017,-0.996793614479191,0.743240577777306,0.105649003429703
"gene_366",5.58648304078808,0.269408887364097,-0.134464419189083,0.2743942719343
"gene_367",7.45170247598618,-0.0592047478073214,0.177407110899329,-1.10942881782963
"gene_368",8.83331013670577,-0.799828751052792,-0.0418994099345838,1.06962491106486
"gene_369",7.40396044412565,0.159342391444728,-0.0460709861061385,-1.06308123036836
"gene_370",5.3634809998864,0.518495763171047,0.591312691623107,-0.108369808589998
"gene_371",2.34505234389481,0.237471588496719,0.0205666046666573,-0.804759953929161
"gene_372",7.48197055613703,-0.244744777531526,-0.310540166940011,-0.263534803067755
"gene_373",2.37690166033686,0.245077305600396,0.0430500642553731,0.418512662844258
"gene_374",4.39208111966625,0.438071997470135,-0.0736211470163234,0.102562810430052
"gene_375",2.54521648430652,-0.681884575716774,-0.154556068277985,-0.489125170404405
"gene_376",9.50217146797024,0.0158516690848337,0.164439607281784,0.297508750518974
"gene_377",4.41235752978835,-0.202376682348348,-0.191532455539204,-0.225794733821827
"gene_378",8.58150654300048,-0.259845804477895,0.591085680201997,-0.349969466015592
"gene_379",5.07515659401737,0.103368656650756,0.235724357071138,0.324484278128319
"gene_380",9.94337269852585,0.296597828464152,-0.161012691091215,-0.0141560205688289
"gene_381",12.3080193333374,-0.0928765183917799,-0.236457947975374,-0.0144689571168216
"gene_382",4.58814507319418,0.147728668165393,0.096386337737767,0.0889324623637172
"gene_383",12.2671194938664,0.157008923136498,-0.429599469246986,0.444408912972909
"gene_384",2.26253369494035,-0.457869481700496,0.0292706020100005,0.28972014017154
"gene_385",11.1046574606351,0.137038095277093,-0.239521631941123,-0.187023177009048
"gene_386",2.88621789134027,0.32001107541897,0.203905509319827,0.269676925524598
"gene_387",5.85943280952096,0.205199586547446,-0.0873465481231269,0.160790574850649
"gene_388",9.32606668682393,0.344013023404705,0.163950373531999,0.0504498722383009
"gene_389",7.52075658726388,0.32570601705683,-0.0142218197378541,-0.268554297441785
"gene_390",3.99520105524977,0.244288443526003,0.300825109827741,-0.136980567747326
"gene_391",7.38925562787917,0.0913960653612254,0.482751262584933,0.00616911966209242
"gene_392",4.89976404878573,0.0237428834447719,-0.308311350334602,-0.100311401953451
"gene_393",7.93642155811112,0.0536803441909665,0.348156097076559,1.90939931660613
"gene_394",3.03954709502631,0.399386643097924,0.345552151538569,0.235255727354991
"gene_395",6.27247396488788,0.483100753154525,-0.0876276175659468,0.140537600850186
"gene_396",11.7781823715311,0.11410920192728,0.108142845279395,-2.09227785260237
"gene_397",4.50697869918295,0.00644353352985213,-0.231562125962056,-0.00617635290089992
"gene_398",8.78354886906638,0.354121904941265,0.124012749480904,-0.133936597230193
"gene_399",2.28977155380097,-0.178280305349455,0.00421456504861346,0.263660188501854
"gene_400",5.37763599403576,0.501112660095175,0.309996988294843,-0.105646878051502
"gene_401",4.69500805616302,-0.270069677494993,0.603476125037235,-0.0632536402632512
"gene_402",4.64304142702925,0.716640098329031,0.512680821938014,-0.055706981349967
"gene_403",2.69747429874504,0.611171963199653,0.9842449404903,-0.390113548922037
"gene_404",5.72369713458777,-0.418140465669406,-0.215235729710804,0.621760764536886
"gene_405",8.24288238747754,-0.248950445781334,-0.0248296423954769,0.411963623512729
"gene_406",6.41615057677699,0.175488808186445,-0.066455447219772,-0.23295917178489
"gene_407",8.61441728030408,-0.462941137966391,0.280251663107215,0.121968501848878
"gene_408",9.47596362529627,0.055497044164937,-0.248519032456669,-0.140424113918616
"gene_409",8.51310858094025,0.00957841743823802,-0.20370587111393,-0.420673275620987
"gene_410",8.82050898049221,-0.299894764639333,0.214181804416135,0.948183570554512
"gene_411",2.87386793636278,0.290798032737854,-0.055208330826848,-0.0573175587825339
"gene_412",3.62155397493608,-0.197969293612976,-0.323727175599609,-0.026084569847094
"gene_413",11.1578526690863,-0.274924435506816,0.105437339395339,-0.0584963046500569
"gene_414",8.16131952623818,0.0526255181518304,-0.104248154233357,0.107872185735821
"gene_415",9.63093391365577,0.0447899838266352,0.189842021690583,-0.17915368677272
"gene_416",11.4054438175082,-0.525758256330949,-0.304241731393711,0.0710940594659339
"gene_417",6.99936777542138,0.215035487935606,0.235046623537954,0.100061646558566
"gene_418",8.72949356606163,-0.0242254242989879,-0.298480755132487,0.061934852580945
"gene_419",12.3404179509316,0.181333839319876,0.0221690938290594,-0.0887818548695691
"gene_420",6.62835406267641,0.321424356348427,-0.0699466849282312,0.289424132276243
"gene_421",6.49815247098689,0.344220228432611,0.908524165214853,0.00790872768028307
"gene_422",6.15783440348026,0.0553676353717624,0.0742783394976419,0.337164391811615
"gene_423",7.17178513938005,-0.0950389895236354,-0.133241040631791,0.125438179202472
"gene_424",6.97666757807064,0.269853130312934,-0.150187020036307,-0.170956785417603
"gene_425",2.33317636668995,-0.392806533238813,-0.0538213156428654,0.249895467832709
"gene_426",2.68458340610544,0.380249273807508,0.180636189267156,0.459603433639624
"gene_427",6.6544514659906,-0.241580423582888,0.0904272454532178,0.437330414329248
"gene_428",9.72742313516397,0.00944947416917766,0.0309964974447822,0.210949913863764
"gene_429",5.95660202857946,-0.19219034634573,-0.115530236564617,-0.265083120993227
"gene_430",11.6252006376136,-0.386385006341922,-0.057792841494416,0.329960957917406
"gene_431",11.4294266264301,0.464635529375465,0.161949180024974,0.361704290640943
"gene_432",8.3349881513653,-0.109233534898182,-0.174282823613605,0.93939819679932
"gene_433",7.04562197477143,-0.753654169756593,0.0698257522981373,-0.0441493880337342
"gene_434",8.61621189344292,0.0529358119006882,-0.268707698459416,0.0552460713026538
"gene_435",12.355107874876,0.113394955666688,0.137127326650487,-0.121668163052182
"gene_436",3.23155224437486,-0.311004200818551,-0.436368589912945,0.196817799019227
"gene_437",2.29384174284874,0.0835019862271772,-0.188846557689546,-0.0912813820336164
"gene_438",3.30676138121804,-0.252307995483309,0.700039759866045,0.132431794200432
"gene_439",6.76932510015882,0.5765696413208,0.594678864979406,-0.114508368369573
"gene_440",2.8577055984392,0.57749064719983,0.0281416813338594,-0.0785224272941971
"gene_441",2.96614198008106,-1.13919344719542,-0.577848669721115,0.702641221182678
"gene_442",6.38687975427616,0.0489053247401195,-0.252560484994496,-0.345389778407125
"gene_443",11.3624870453592,-0.359863478093666,-0.323000311306577,0.395360589076991
"gene_444",6.17178928481273,0.163670372404482,0.233445910406205,-0.195535373386628
"gene_445",2.83374314515454,1.00560091093687,0.99671052221886,-0.000797936618213113
"gene_446",5.86842164314019,0.174869992168036,0.520737815487444,0.250261706639692
"gene_447",9.18505190344828,-0.199315293590173,-0.097719966067293,-0.488715524221439
"gene_448",5.35857958959917,-0.721877461229733,-0.0299562333065364,-0.114353028908985
"gene_449",4.77910947657475,-0.757071395642642,-0.640582953383335,-0.653562783189513
"gene_450",7.13589148989426,-0.0367925473574883,0.237477068815658,1.04539297978667
"gene_451",6.53028107187472,-0.0986036020670909,0.147249326540803,-0.100559146250021
"gene_452",9.71876016898181,0.338353683749408,0.0750015116214871,0.137578595656329
"gene_453",2.51781253222017,-0.390739201139604,-0.0320503234260366,-0.0225215146198215
"gene_454",10.8263545209231,0.93489670821919,0.0672037409386552,0.106393916683012
"gene_455",11.9381478813288,0.243516580384011,-0.367865369383475,0.344487690654664
"gene_456",2.58099809491591,0.571623062186013,-0.624001717725632,-0.258224023571679
"gene_457",9.1015308782617,0.646868111599929,-0.150727280412556,-0.323060762773954
"gene_458",6.21180455475905,0.587218491950817,0.430837793508731,-0.0537091416909673
"gene_459",8.91716744900124,0.0566928531087493,-0.379110206794175,-0.133283342311396
"gene_460",6.2015954938024,-0.265259216311048,-0.415834679776841,-0.429209282842345
"gene_461",6.02454427211349,0.40377237502782,0.0902106027226353,-0.313906387434389
"gene_462",2.90320695725023,0.416430635262722,0.0379134155321603,0.285547140599303
"gene_463",2.17635088740069,1.15176607315459,0.468577797065063,0.30768794776895
"gene_464",8.05028594994201,0.203561671375317,-0.141144685390594,0.00205288269694327
"gene_465",4.56383457085754,-0.00106190556282812,-0.565252312250362,-0.86726325713402
"gene_466",10.668043634132,0.259911083984188,-0.497865377255069,-0.0179077081690815
"gene_467",10.6724585131304,-0.0548796819994027,-0.172645214959252,-0.215126867057858
"gene_468",3.65230485993706,-0.0813967437487468,-0.174377014117129,0.486558929265464
"gene_469",11.8321081269782,-0.0880872395284801,-0.0643577564312846,0.532497971176214
"gene_470",2.05071810653719,-0.964205203811117,-0.451918862183199,1.32495485110885
"gene_471",7.75796839535309,0.449887916389016,0.2056667312801,-0.0759991404411115
"gene_472",9.93152836433042,-0.0604964322711738,-0.462858531231374,-0.198987098241525
"gene_473",7.62471799566176,-0.478340462376169,-0.635578844656681,-0.0564560508754946
"gene_474",6.9360325715557,0.0581225415800974,0.207305941472412,-0.192294881781639
"gene_475",2.7002732569096,0.0112700987280496,1.03760434929006,0.579771814118196
"gene_476",5.51456247206215,-0.694785528413554,-0.202390962419477,-0.460798792415228
"gene_477",5.31038709581983,-0.0714949082986763,-0.0888838832277265,-0.169968790242576
"gene_478",6.95405415521543,-0.340733879181742,-0.0940999586811374,0.532380260704109
"gene_479",6.1561107133032,-0.34540707000732,-0.268413154613045,-0.422179660587591
"gene_480",5.70147406193521,-0.208019660032207,-0.0654473217732792,-0.196657418775415
"gene_481",10.7796362349989,0.295550296889128,-0.194667821790137,0.48213414215172
"gene_482",8.25689653317762,-0.33891691776807,0.632016585878566,-0.358394478817481
"gene_483",4.25018041691357,0.298774178142556,0.109029197129057,-0.368453090344311
"gene_484",10.1914459537291,-0.14146950958566,-0.157416640962117,0.0215563054232615
"gene_485",7.63907366806812,0.110215081448845,0.50371976388367,0.255311333769482
"gene_486",9.19696142102853,0.168812628186789,0.379230473498524,0.263824410341777
"gene_487",5.59186992575998,-0.439185306766778,-0.330690377860404,-0.0749344226748703
"gene_488",5.55898374477301,0.912703988697677,0.853357896406027,0.187133247421681
"gene_489",8.38627269036736,-0.145164058289411,0.544414495461028,-0.440506563379858
"gene_490",7.64231305791144,-0.213815888075483,0.00228248212058485,-0.332532611502595
"gene_491",7.40440577305901,0.0497412279762495,-0.746514116517445,-0.136619703336536
"gene_492",5.02552051938445,0.49684169190979,0.256964003439028,0.260352859717538
"gene_493",5.41607728165058,0.224216399794637,-0.103261377720405,0.0158148681224296
"gene_494",6.49929461319801,0.588932202196422,-0.43095348307958,0.247266121043969
"gene_495",6.04768392895054,0.052179152008433,0.413226776627613,0.200250563841268
"gene_496",12.408008030295,0.00156937807735298,0.0291026172391184,0.106931766350446
"gene_497",4.95891683668581,-0.660596602653264,0.12936563346607,-0.189529466264584
"gene_498",6.49053751980577,-0.235111696027081,-0.36993115095089,-0.215543125216765
"gene_499",9.35302894350043,0.423304117310525,0.769708999824929,0.0542355811676561
"gene_500",12.3634506800969,-0.118404534808356,-0.0757188263627459,0.25586836789923
"gene_501",2.73990031498127,-0.0936480295754229,-0.612209884586121,-0.37807316255188
"gene_502",7.00920663322997,0.585659811392729,-0.101424750279978,0.972666737817575
"gene_503",8.42115442153781,-0.0713943807821962,-0.270420636163626,0.0774359260180032
"gene_504",7.61309246805538,0.171698181160842,-0.390048141625145,0.0255477886773209
"gene_505",8.23513817295955,0.0579814772480072,-0.579008806147508,-0.0430916033859419
"gene_506",10.7555212811857,0.253387680395783,0.347305902532431,-0.0285292855645544
"gene_507",10.9734151985999,0.611006432868497,-0.202995538317492,-0.104220711518578
"gene_508",4.80113630818925,-0.1978773924545,0.515243069474786,0.382903835539516
"gene_509",1.9442883089945,0.528210019612819,-0.232554820154391,0.664586068004952
"gene_510",12.3341604226173,-0.00659345250614746,-0.26531157068868,-1.0251105033273
"gene_511",8.89983026118309,0.216266762516498,0.214894664444301,-0.407972383135695
"gene_512",8.62491072549398,0.3552046163093,0.171451380889623,0.0430861612165317
"gene_513",6.37126984765583,-0.131056166684501,-0.444566419498754,-0.29734333775184
"gene_514",12.1475754426653,-0.19675729316801,0.381859963124339,0.339068374070883
"gene_515",12.275096217578,-0.0752080933651371,-0.138101696254327,0.0109656295922631
"gene_516",10.7567392845572,0.107307871664422,-0.0636264074708311,-0.133160732592105
"gene_517",7.81936206623701,0.0641179201942457,0.316173051039791,-0.119256773357672
"gene_518",9.23677162563428,0.664883288348998,0.158073359655496,0.159561513727377
"gene_519",5.74398039738357,0.332553651220132,0.491918504489489,-0.134269932603452
"gene_520",9.29105575558681,0.377495553307937,0.115626768262285,-0.154541378133703
"gene_521",6.98640706278133,-0.246830942835863,0.0828348773572752,0.339188397995054
"gene_522",6.88183607675326,-0.270197645724487,0.280543216985934,-0.0390554347001685
"gene_523",6.22812678023758,0.055310151594515,-0.135680017456481,-0.108359113583463
"gene_524",9.30554379512532,0.219222557484422,0.106379931953394,-0.0530807771450524
"gene_525",8.27499177540987,0.0662314750929182,-0.253254303605662,1.9896862914929
"gene_526",3.60301723480948,0.167034369692392,0.57563206864891,0.459973360952889
"gene_527",7.04798397768148,0.146397394980096,-0.460439333877007,-0.076111866494595
"gene_528",7.64722178266056,0.591228641918204,0.0745118386389517,-0.19822509029943
"gene_529",8.41133413676282,-0.0838290024522654,0.300142766221919,-0.167214419339249
"gene_530",6.32290660099029,-0.805127466893781,0.0939420001405442,0.22606337142278
"gene_531",3.56715570502,-0.231676610889562,-0.685681679837468,1.40814597254314
"gene_532",7.92674879514761,-0.289512432950972,0.130705155660627,0.325388191859529
"gene_533",2.18661711234745,-0.198651504493294,0.0136497925020256,0.0734860430706408
"gene_534",3.11949681484981,-0.473626617069276,-0.310846052921109,0.870512254724232
"gene_535",8.31241273797919,0.247246387535861,0.0190421559510209,-0.249728944771903
"gene_536",8.14735041592546,0.284893038670366,0.103750961975916,-0.158768843906284
"gene_537",5.44845726648102,-0.445575145622014,0.124503723443627,-0.412768440803623
"gene_538",11.5311176499872,0.00803454320288203,0.0355793520594909,0.128120205233508
"gene_539",4.06459793593111,0.588969395259469,0.480548889096888,-0.562020100660131
"gene_540",6.7679074271467,-0.212991826981109,-0.413607526608316,0.22222509983837
"gene_541",10.2228625958945,-0.215573752476499,0.162967042225805,0.336446664193433
"gene_542",6.20572554905861,-0.324457717402015,-0.162175219667374,-1.91510389446539
"gene_543",5.02916361234693,-0.33119088718374,0.411887998797916,0.842758819461339
"gene_544",11.1077915709301,0.413195519470639,0.781186498618165,0.0712081413432795
"gene_545",10.4519900950973,0.370285142330851,-0.260171529516697,0.111019993158537
"gene_546",6.22735915048424,-0.0576366210132017,0.607750123737658,-2.18622421070987
"gene_547",12.1941911260029,0.208224508505928,-0.580298852851306,-0.455276410231916
"gene_548",10.1154369518815,-0.503306918133728,0.203464741774252,0.103070738838891
"gene_549",2.27622943829912,0.279103417750102,-0.0489603472755923,-0.921696325373918
"gene_550",8.18835208674322,-0.523296574120313,0.0976995749208447,-0.0771170026501366
"gene_551",2.82861158058694,0.585965532901556,0.619517101800927,-0.461165493069008
"gene_552",6.17149406083973,0.263026998744316,0.107118723476307,-0.0606059296270674
"gene_553",7.63247296353989,0.147864628137688,-0.367643796445229,-0.0846027443512958
"gene_554",9.59501723844305,-0.11910437040069,0.112106282237236,-0.00337132765435033
"gene_555",9.02600658510761,-0.595484793814452,-0.0114641664843196,0.231825878325146
"gene_556",11.2017093394084,-0.590567833948855,-0.129057030396643,0.0559561466414909
"gene_557",11.9729607987126,0.25972525538806,-0.115929310153637,-0.261939000301652
"gene_558",10.3605549600781,0.121750487980749,-0.349258239261766,0.0662245869687515
"gene_559",6.60422320479003,-0.00135914397380783,0.238619375250584,0.0767324597836472
"gene_560",7.37033952824742,-0.0189254974286871,-0.151242697446958,-1.98954822585022
"gene_561",9.16410692548014,-0.0464082443933231,-0.0113544418787067,-0.126724358756245
"gene_562",10.7868768721613,-0.160819455412858,-0.223518816055665,-0.127196231434318
"gene_563",8.35720404950579,-0.329111033210426,-0.367026017234789,0.119909921068032
"gene_564",5.7539384620024,-0.704003499806552,-0.439000337797088,-0.313474465796655
"gene_565",12.350493039843,0.157989100066681,-0.344029654892568,-0.571280429195642
"gene_566",6.17075860801083,-0.17484402176669,-0.140020700332169,0.269534156866065
"gene_567",10.0784521267012,0.0770602206078825,0.27327826720309,0.0768650599451254
"gene_568",11.606607857972,-0.450349092289619,0.132289520253069,0.138882303515127
"gene_569",6.17139619495659,0.461901193359869,0.211481650078663,0.0316313826376528
"gene_570",8.00399625006925,-0.318273974821214,0.533771889265577,0.0149592957774746
"gene_571",10.8431950800109,0.481813309301419,-0.0662834794278433,-0.421032004697095
"gene_572",7.48262738378459,-0.433010504178232,-0.246553345865504,0.390586179472284
"gene_573",8.48086118600098,-0.156741736215958,0.259229775782061,-0.261374212346274
"gene_574",12.208514836286,1.02941622283549,-0.209443905510669,-0.354195031919225
"gene_575",4.90826969043266,-0.188200166950877,-0.293955963294703,-0.230260247904927
"gene_576",7.24067498152047,-0.15461654208209,0.28072289546447,0.209936257285277
"gene_577",4.05388337940387,-0.953885184796161,-0.567330588805051,-0.430913650965342
"gene_578",5.93503048260257,-0.275292968928434,-0.642662258249683,-0.254465868962986
"gene_579",5.84496987599842,-0.363339690848989,-0.217647595119021,-0.315059726467214
"gene_580",2.5607719081852,0.690959319551214,0.483280234357475,-0.117922704074777
"gene_581",9.82356196962566,0.287700483239419,-0.168214066053091,-0.247095191009526
"gene_582",9.35733793913205,0.402902287292886,0.500472313404417,-0.122689847168348
"gene_583",4.71322102076055,0.174681127720221,0.138938582327846,-0.185323402164154
"gene_584",12.2542987927801,0.118197931372582,-0.175790878816439,0.203883644878518
"gene_585",9.12127129203013,-0.247278156620078,0.406898656609438,0.0601725126803175
"gene_586",7.78438812125912,0.0659509954716774,-0.211582887596891,-0.290968889264795
"gene_587",9.18186083495313,0.121456371946537,-0.208006806941944,0.0948207381129448
"gene_588",10.6174010911098,0.143968689357242,0.118805670791538,0.360769422402173
"gene_589",12.2840461349986,-0.407849187865907,-0.100167363421312,0.221098736520483
"gene_590",7.11627788898219,-0.388383551719905,-0.38425581039658,-0.453963659700197
"gene_591",6.90441814324865,0.128321676717757,-0.196535043006947,-0.181687945897678
"gene_592",6.54337517317518,0.226623261209529,0.164741249988744,0.297124103286186
"gene_593",7.89316774040552,-0.509045416066949,0.0912936204079851,-0.175820105577024
"gene_594",2.33008389145451,0.331956219551928,0.607078220886417,-0.384887743495714
"gene_595",8.85955504387747,0.396440650515998,-0.388323124228703,0.190761340348056
"gene_596",10.0480170115675,-0.37038826119899,-0.481761528681385,0.00146943443491099
"gene_597",8.39802185465127,-0.313998596263273,-0.185848642265263,0.299140888263371
"gene_598",3.26158976878124,0.0701188537178538,0.0724719022255885,-0.465302972815401
"gene_599",8.14322956690078,-0.590801303454879,-0.561005584331248,-0.157367525934534
"gene_600",12.2974015619441,0.178101749564938,-0.276809034416029,0.0641030067922582
"gene_601",4.30727782427268,0.461590871686882,0.0755081037939574,0.131841434596785
"gene_602",5.92039560867488,0.617048371705666,-0.696521274437822,-0.180052003222962
"gene_603",5.6469682991715,-0.136914485231073,-0.485303502364654,0.294471274353505
"gene_604",6.20361305061128,-0.227253809626966,0.0519149991913185,-0.188362067379361
"gene_605",9.79653533129189,-0.0298357899963246,0.22104414485147,-0.243843473704253
"gene_606",5.4351008983915,0.652291390973309,0.520199800397923,-0.377382476681653
"gene_607",5.85060189309178,0.0412931865948827,-0.461096569090053,-0.0167925598087799
"gene_608",5.34270067956369,0.501095539440669,-0.38360608540851,-0.66367525758424
"gene_609",6.15992186876137,0.199436793975729,0.135056465199203,-0.442907394438442
"gene_610",5.76117501335818,-0.0139204166212091,0.366156052022964,0.329058095456518
"gene_611",7.04180855346054,0.157512704884739,0.293266541861332,0.0599816980643919
"gene_612",8.6114729724156,-0.647192823936344,0.184401333441749,-0.378564625232502
"gene_613",5.89395616411733,0.165077692732203,-0.00542834647406909,-0.256285116680145
"gene_614",2.49019123418803,-1.04191441145689,0.0919184154586294,-0.476211419568545
"gene_615",8.51023240143937,0.325550550899028,0.0995846098083453,0.176700183585239
"gene_616",5.35026334725032,0.0335365909895825,0.146795149952319,0.481292905284337
"gene_617",6.44630848316715,0.0133786883109619,0.739396665626251,-0.183214856218714
"gene_618",5.2435128430804,-0.0720856159108289,-0.841966162150101,-0.04405225594343
"gene_619",12.3769724279776,-0.079049843487527,0.327819499440113,-0.393973403949298
"gene_620",10.7849778300696,0.273753570932214,-0.54498569349884,0.286604629307546
"gene_621",5.80389656579586,0.506456371608752,-0.101651791104931,0.444745487568862
"gene_622",8.14971785723577,-0.119509902387033,-0.351287851173202,0.0876340368356318
"gene_623",4.96103616612028,-0.196183721560077,0.159254657566232,0.068932752277715
"gene_624",12.1068874409789,-0.202093512135539,-0.598163486096271,-0.129992255774805
"gene_625",5.69835241266617,0.0134098708862301,-0.312129674687521,-0.160033811926593
"gene_626",8.24817323089168,-0.269001117296695,0.0801162165950875,0.923137018169338
"gene_627",7.30860574252961,-0.269239761899633,-0.464200023523673,0.102604702454273
"gene_628",10.4729774700406,-0.472315266719199,-0.376906340005852,0.100808947480388
"gene_629",6.37040762076417,0.141887090073679,-0.140873624109093,-0.682022528853843
"gene_630",3.00398889031811,-0.0914306781230155,0.498530506984549,0.00801676422464262
"gene_631",8.13408486317461,0.700669881687102,-0.0963363168667018,-0.0840324551306872
"gene_632",8.82804871391144,0.715392669184935,0.0505571618679083,-0.276357187787579
"gene_633",10.1957344900047,0.200995057828165,-0.490049650968354,0.42720783578586
"gene_634",7.18589987709603,-0.169010912659856,-0.137056136015229,0.103551368894585
"gene_635",4.41141072386094,-0.13801385586733,-0.10447009146373,0.517890976028867
"gene_636",7.29670067104438,-0.426565219403325,-0.328249368553366,-0.942419997984692
"gene_637",9.86537109933904,-0.216903947251021,-0.0786064373832563,-0.120795815605274
"gene_638",7.1292110707976,0.0706339276648954,-0.867503943315585,-0.258192974507484
"gene_639",11.5463261600929,0.284902757785797,-0.523998765500833,0.111961198894677
"gene_640",11.5073855276615,0.489185561133021,-0.000901936924564056,-0.202719952958905
"gene_641",9.43346763649348,-0.340712139845291,-0.228324712537594,1.81162807203018
"gene_642",11.8654464238318,0.289338397888864,0.12509801051303,0.0991768681946466
"gene_643",6.74954595225628,-0.425118829210273,-0.0379236891961737,0.268082476997606
"gene_644",11.7876508269279,0.00105344168373907,-0.124841657430475,0.189855362532298
"gene_645",2.50789579806572,0.315506307248669,0.119555277135389,-0.432684589552777
"gene_646",7.79204579805349,-0.19140020617892,0.354481236710236,0.32513065892248
"gene_647",4.36949728973351,0.294866751568427,0.102555877540232,0.0344101486738556
"gene_648",8.39253049948064,0.00225000437529943,-0.432434082136305,0.0630139523480885
"gene_649",8.60276997289641,-0.0896047898747755,0.108828286253165,0.161682061627027
"gene_650",11.6652550800732,-0.0200222933805799,0.107402561082237,-0.0463552888673877
"gene_651",6.34824561656354,0.065969803664297,0.0143895951254158,0.168184299662758
"gene_652",12.2383146999286,0.372213556802059,-0.559657210704313,-0.160838009278408
"gene_653",4.86822632891162,0.109360724953259,0.0503275638056,0.302896576610393
"gene_654",12.2808186119739,0.129205503911195,0.304530970841591,0.148214176041416
"gene_655",8.59285953634086,0.149295102750337,-0.203884897392905,-0.115354336110084
"gene_656",8.33984023998326,0.608313439906436,-0.299444720124448,0.485931007946797
"gene_657",6.22196956094069,-0.129481433795276,-0.32670145149878,0.0146060031343241
"gene_658",3.73660236893427,0.0982649831644143,-0.189661978120048,0.350768472175981
"gene_659",7.70878780431716,0.149318975030629,-0.56921063255527,-0.327886493453488
"gene_660",5.3757846945761,0.0121724564607154,0.332061278741667,-0.0505319718335875
"gene_661",7.4207573435874,0.495057883765664,-0.242090573404101,-0.123785567533698
"gene_662",6.92290188037401,0.693214124382637,0.0407494738682636,-0.00747809243225165
"gene_663",12.2094714186909,0.117244142017899,-0.268195056316432,0.171738870570592
"gene_664",9.57986193165768,-0.0183034798905928,-0.0405909887461641,-0.314991527827472
"gene_665",4.7133560095932,-0.0531638380813072,0.0709949225300337,0.311571650745446
"gene_666",5.02282726149454,0.173888372767878,0.480493384380558,0.0566303971696779
"gene_667",9.65371622111441,-0.182107242856326,-0.0692817581310038,0.193483801066335
"gene_668",7.16013295948025,0.0287856566315129,-0.0497048137694091,-0.000226612670507281
"gene_669",9.03016228685761,0.196657155755002,-0.575198722491709,0.298759269070985
"gene_670",6.7886748103421,0.0959381226576822,-0.0557613432144238,0.309322030973367
"gene_671",3.97373943662004,0.249006309865563,0.0902447131327376,0.0319661615396181
"gene_672",5.80913018916584,-0.0727184903422223,0.21918985135487,-0.320005180384021
"gene_673",6.63409131953071,0.267868988742336,0.440189675720731,-0.183188931103232
"gene_674",5.73281564912394,-0.0450786331456707,0.118779275581308,-0.109876750339401
"gene_675",2.08463057990098,-0.603089937921196,-0.999174041209862,0.157432516635088
"gene_676",8.4561533420483,-0.532497711846358,-0.768307329337048,0.182986271028018
"gene_677",4.98531679172617,0.268668710163246,0.180018933775031,0.059978853407587
"gene_678",4.45423562478886,0.209306852398346,-0.405022363401278,0.086226966657321
"gene_679",11.05857742126,-0.0824196992209118,0.0561275123879956,0.200479305962517
"gene_680",12.1551720562237,0.246537744198375,0.0353718714092026,0.139353416637853
"gene_681",10.9907673987886,-0.101950960245337,-0.433103115008051,0.336228232940053
"gene_682",11.1349760523892,-0.295500224092604,-0.0777232358268015,-0.146367100850572
"gene_683",12.2501954068357,-0.240031385010482,0.130881064883575,-0.139745471348204
"gene_684",8.166010738363,-0.469677015767581,-0.0934057253775287,0.0933122060248107
"gene_685",9.83676439065602,-0.361945130625803,0.103544960331413,0.140635801734271
"gene_686",8.39418752375741,0.123344777360313,-0.00912087360034242,0.104341346478655
"gene_687",7.83024648413703,-0.278368448136017,0.404741896669663,-0.0785527092709535
"gene_688",10.200094504309,-0.287603884510473,0.0390455554582884,-0.137876273641032
"gene_689",11.310215762388,0.262491197788649,-0.233363325124857,0.10109820139177
"gene_690",8.99911163515752,-0.162102318735128,-0.223912044101423,-0.125259261039136
"gene_691",9.76595330709834,0.26952638327782,-0.145740921761908,0.197706795291452
"gene_692",6.62872422878722,-0.0684507206063447,0.306954802291446,-0.353270853624059
"gene_693",10.3433032912381,-0.0439192113261917,0.312996712953367,-0.93806154765545
