"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11"
"gene_124",0.000147140299473796,0.0155102348802003,0.0989303885142093,0.0807768415111985,0.000138760824784039,0.00492211048916184,0.00566828120732405,0.00360929939840464,0.000230734579562343,0.000708067203447015,0.00208266361063915,0.0195604683460447
"gene_125",0.0117730304446365,0.0780565467888443,0.0204512405968601,0.116345502659026,1.87979298015354e-06,0.00960836380811641,0.0268919856367274,0.110121818590243,0.0291787193813861,1.8620760475994e-05,6.2309499399033e-05,0.117156235351767
"gene_126",0.027766664990378,0.0465429366133842,0.0309621610857673,0.0898952218576887,0.165331569463447,0.0220720581437035,0.114028531836637,0.0123076240614837,0.163327606139552,0.0334363153834878,0.117605357853671,0.0003170054037376
"gene_127",0.105849605966138,0.000538380920730115,0.087690336162522,0.171016890375186,0.0165477936010598,1.09865462673181,0.0593182116531487,0.441927991108361,0.0600419676323598,0.0428255361032534,0.0462366387356965,0.0479627128605635
"gene_128",0.111744883573448,0.000213684567663374,0.167752801526913,0.0165582260793663,1.47475220563705e-06,0.0440259597413909,0.0202615518184309,0.0955236650589302,0.473451894177642,0.0641012996173052,0.0602963632091486,0.0695863075611945
"gene_129",0.0255998878544656,0.00246988971392263,0.017494233272631,0.184733621954911,0.059327304989044,0.0266356264210877,0.0646461972214667,0.0248497157524878,0.101354571669317,0.0410569622588555,0.00258385419283926,0.0677419395902942
"gene_130",0.0845115119870385,0.00578113626473185,0.0328705260522858,0.0585947019168317,0.000841060709463659,0.0760390006294387,0.0245355233803725,0.00253387810619804,0.100443837111522,0.0513387478558323,0.000718592453278853,0.104139438699995
"gene_131",0.0762690266224906,0.0345265325067386,0.0374459119318665,0.0824726544280877,0.129881411510589,0.0443586026761747,0.0132991383820196,0.00278696269780477,0.0265915694374367,0.0753794109054078,0.156106146781503,0.197187666362779
"gene_132",0.0431135420089572,0.000235537198275419,0.107080676971814,0.0583498601221355,0.00164179561607089,0.00443160140267984,0.0626585631952434,0.296142363563597,0.190814965110785,2.07020270157283e-05,0.0390183279154775,0.00248683502777323
"gene_133",0.062486141334931,0.0068220029392649,0.0403055365129528,0.0392612984171808,0.0840744991750651,0.00339348952025397,0.00163850398660505,0.000931480555668582,0.0362581843180769,0.0318008401780448,0.00157306859410442,0.174999824633901
"gene_134",0.0113063465395829,0.160022169742946,0.423927405799908,0.0454655553173868,0.0031037614947302,0.000201613806472347,0.0827496610172209,0.0282812459291033,0.0851760855675966,0.0561636097786006,0.0163307046517586,0.404261411177586
"gene_135",0.101560608399075,0.0216516929337768,0.0769963257060368,0.102637232706262,0.00116772242216432,0.00892516582769731,0.162847647228359,0.00263243363380043,0.0582495938962112,0.000931232110795608,0.100475160171711,0.157877974952688
"gene_136",0.00234161191997864,0.0295913901218128,0.0845561488012495,0.041218934151223,0.0948336912639837,5.98466198914633e-08,0.0391428074817003,2.12721282270472e-06,0.0329738260886858,0.134940597577187,0.0645075718986282,0.0577974643476602
"gene_137",0.0018020944689771,1.38646070447114e-05,0.0135801860551833,0.029705895877386,0.00984384141323005,0.00802259693919348,0.0698011467851894,0.0632237124868737,0.121730253725948,0.0474124855133475,0.218002776257132,0.724067535046371
"gene_138",0.0949861121484958,0.00963142867089845,0.0176394907863165,0.000274275310601114,0.0518671533578637,0.0831309841341593,0.0765622847143053,0.0242827999058301,0.00307674993566615,0.00167958688728719,0.0137159944338867,0.0200748342941289
"gene_139",0.0597446261152113,0.0313506016554537,0.028537126880693,0.0151361381810802,0.0037164846249757,0.0362909078841139,0.250135970635079,0.000403269887561964,0.000881834038095944,6.93816138663937e-05,0.00373491634872207,0.253145399724609
"gene_140",0.0688077758283151,0.317095357072388,0.0180705074477131,0.0586514209163047,0.0752941350182854,0.0169853686517223,0.23053982113391,0.174916640059653,0.0757812254778751,0.0492266977340519,0.0797688471575989,0.0712689388431248
"gene_141",0.102522727316266,0.0487270294656471,0.17507773732244,0.180833853649946,0.000333728597679564,0.0545999438539955,0.195856842726564,0.0249955210998575,0.748014906393775,0.0173170765588743,0.0119550288195787,0.000379889636666125
"gene_142",0.223725183036887,0.0246632105405075,0.0879092532905796,0.0135515051148587,0.0262871486316819,0.0826704100680711,0.00800230354615515,0.0838327357855731,0.0837120283438593,0.023987210034258,0.00014311445542125,0.247205132323329
"gene_143",0.0145097114250247,0.116433411076547,0.0496582115772569,0.38127304168891,0.000840535886928928,0.010099678490704,0.0560843449405797,0.0590418446793488,0.0137486299513617,0.000117089693288856,0.231116442161444,1.07478374427247
"gene_144",0.0449312235725354,0.028464293734268,0.0220402764246294,0.00327659333776815,0.00386996867719342,0.0124996483357872,0.0291702636013525,0.019843323652375,0.000974986961973393,0.044479724416691,0.104169157197433,0.0303276426858036
"gene_145",0.0571340343635485,0.0476695113798232,0.0344211376299181,0.00497685605486426,0.0434125790335349,0.0180448215354694,0.0273317779239459,0.000221863027619912,0.0209415686171409,4.93229988088937e-05,0.0226508798085819,0.0149835813155389
"gene_146",0.00844337712298901,0.186894658450676,0.0340434455178315,0.36188883851618,0.217524937354179,0.294448393377099,0.0353532234648922,0.0900891241786648,0.00626002481171509,0.00704904950801037,0.0260690745077909,0.0451171392661964
"gene_147",0.00286202632818195,0.00549593227993473,0.115623802178093,0.275776437898669,0.0683855653997124,0.0417020504344862,0.0446911841209128,0.0329072729019274,0.0841013066825298,0.328191556519288,0.0299910811948907,0.18375066035007
"gene_148",1.75767925558883,0.195390233630685,0.103287591508055,0.0329343678487415,0.0429632020298686,0.0420030107456826,0.0150199483733243,0.174659021830617,0.55058128461376,0.000317262581945534,0.0145335096034785,0.00341336017383245
"gene_149",0.0158873950652782,0.0830701136273085,0.0286823363597679,0.0448059431946685,0.071594352029116,0.0911403694171282,0.00562305380047681,0.0440706037268263,0.100629147574705,0.000185891817467055,0.149046543102699,0.0027275828773874
"gene_150",0.030408507010064,0.0653752877167742,0.224823806057042,0.0310518801145525,0.0682001352713281,0.196396364872197,0.0141048245072974,0.0432029829187957,0.0613905704258203,0.000895775371159319,0.115419341866357,0.0522343798610972
"gene_151",2.2449149587346e-05,0.189826394967028,0.0440943028896398,0.294734074021772,0.0222391732754426,0.00260655137325222,0.02715569246821,0.00224288265650337,0.00327555468974998,0.116003833304185,0.0152716819269553,0.076878475378399
"gene_152",0.00500257161779393,0.0686565291373939,0.288249294778943,0.0569786151513783,0.027353397042242,0.042041591077957,0.00127964995276156,0.23584796155302,0.0243320049919675,0.0975620191597398,0.0743723569043654,0.0859619660930412
"gene_153",0.161785038918213,0.0858956289107701,0.050940400343962,0.0100774505662706,0.00254136723718566,0.00121005414842152,0.15762400694242,0.0420295892305574,0.0657256502946793,0.345231241934756,0.0294856473620648,0.00540547834430324
"gene_154",0.000530960601184198,0.00451005967452615,0.0102431100462037,0.0448181973319917,0.0229619039463057,0.0024368385178084,0.132680310289655,0.0218912913359002,0.00296400819034258,0.009471163509252,0.0505877935305458,0.0838743826532847
"gene_155",0.00267468333592917,0.0779173422963173,0.0866798031643877,0.0515654207913979,0.350558565642833,0.107950180562878,0.0525411722664264,0.038894397227243,0.174011254974486,0.00685070438518918,0.000101508874456675,0.126749743065865
"gene_156",0.000791482041646186,0.0332267456169015,0.0323875865960799,0.128541910472528,0.0537436189892347,0.0399852066683623,0.0037812883374927,0.0617604954030121,0.0493038636304485,0.29957113527959,0.0195066649155934,0.0240448929553235
"gene_157",0.0293884196323302,0.00248004516175362,0.120650627953797,0.0630233397187792,0.0630784028711827,0.515397563182451,0.00638206716353586,0.0586668136564504,0.0259969645833172,0.0406158663143699,0.162492923122148,0.0153152312821084
"gene_158",0.0762653922057322,0.00658572856507254,0.0308933924793412,0.00724831211213125,0.00524736404687316,0.00102251607776584,0.0160502059491958,0.0329824677056012,0.105631647259299,0.0630140475415753,0.0068429788924648,0.0103506394417541
"gene_159",0.273286672900155,0.0118966168482196,0.00079084968534754,0.161704802635751,0.0774553173505959,0.0858306368510717,0.00704577989890931,0.0853892644333089,0.00480174498299259,0.0536206691249983,0.00036424704583703,0.00302901702935804
"gene_160",0.0626797233763929,0.00331000849903317,0.0360029026713478,0.0545827466472372,0.000643129162997353,0.0836423368285204,0.0148852845756171,0.0187268936147785,0.000162576839457413,3.27175693017813e-05,0.00904199409188441,0.0290893668508613
"gene_161",0.0826067278325778,0.0345558031645088,0.12266182230747,0.0189243511858314,0.0503310745996373,0.00131504327445957,0.0117433821923679,0.0027600318786792,0.0156121157256044,0.000612515507552253,6.80265498071992e-05,0.010430089973441
"gene_162",0.186578556306262,0.00118498522319115,0.000206451692019524,0.0464014472802238,0.562650331064176,0.00622271586601678,0.0110283204237001,0.0178452534360426,0.000285236873900389,0.0595365894128061,3.10448186562373e-07,0.000939337080860518
"gene_163",0.0141355215861468,3.5402384914369e-05,0.000200962530761178,0.00384592302875012,0.0419155259529792,0.000235601919484793,0.00815728109613175,0.0250143192392732,0.0157765622217131,0.0526142192264031,0.00138096910896429,0.0624747005008159
"gene_164",0.106201854816322,0.0428520934462229,0.0255036055255709,0.0178606777850528,0.0446226162871672,0.149151109171786,0.00256634764438477,0.0131984886123035,0.0685733750907869,0.0409336982487421,0.115487551136872,0.0355149702124439
"gene_165",0.000161109870398279,0.133221039436767,0.00014578331303434,0.00924727337595076,0.0730108306061526,0.0366172116380993,0.00560332742029123,0.000124210593443668,0.0301304020955127,0.0227591685747742,0.0130532303253951,0.00270353542044654
"gene_166",0.0664899309087975,0.185787396365814,0.170101735355608,0.0865422427545102,0.0174045038111205,0.179013647225272,0.284320512761224,0.00277750382645066,0.0208948440482066,0.0499718230253994,0.0511629756882031,0.0307241468686989
"gene_167",0.0281919930288502,0.188062824175187,0.087908319447284,0.00661542207128395,0.0102761050280274,0.00249882769362443,0.0641954785644182,8.94897398252311e-05,0.115908243388989,0.135814144654151,0.112022992314708,0.382208853094264
"gene_168",0.124253892171238,1.71054549569542e-05,0.0191292011488544,0.049299073882637,0.000144679501653887,4.90419369649064e-05,1.65185162478901e-07,0.0183419956882398,0.00329809435109016,0.139860292836369,0.0629099493843912,0.0405040577714082
"gene_169",0.00212357819160601,0.0649155518792533,0.142670280898632,0.173768917886221,0.0589266844917361,0.00540711067220788,0.0184023128784014,0.0234145489215856,0.0376021537949268,0.00760182927906563,0.0561994655422081,0.250537712896223
"gene_170",0.0685037512630949,0.0804622000805497,0.0192049574338866,0.1062178470758,0.0330543103823148,0.120404138876841,0.00835500180806925,0.00475729729321875,0.136744929472243,0.0276233069490579,0.00381940711996702,0.0142284940881623
"gene_171",0.0134100361138952,0.00184748639720063,0.0224323980383697,0.0003264762817721,0.0181497292495986,0.00421333082202231,0.151651407163139,0.30832185377578,0.0317316941481469,0.0353401836786679,0.156589219384019,0.0311391183838562
"gene_172",0.0907576979060167,0.00623977436626912,0.00511883313720799,0.0579970379239007,0.0386225939112737,0.000209452057675734,0.00053605996238437,0.0138540669597233,0.0131567864082908,0.00614805591795266,0.00915509866852572,0.00141695442142678
"gene_173",0.0362758967593307,0.0505372719373904,0.0078646714145239,0.107535632161004,0.0139823007705317,0.0143677128232714,5.16665864637715e-05,0.0817773396200449,0.0389131812110027,0.0401230775242068,0.00840669552531073,0.341919537777812
"gene_174",0.00515864329831768,0.014419587379999,0.0393185087560562,0.0179221203057866,0.0377871467947556,0.0354512861678053,0.0198917903219923,0.0903258491980664,0.000921911669910474,0.00976831873541589,0.0574343136979307,0.00553943629615816
"gene_175",0.0341691929055461,0.0428689938106344,0.155169139467491,0.00237556709732289,0.0229774461289643,0.02361290939927,0.194684312961735,0.0125364042922243,0.186939081831224,0.00184326341069678,0.00218192601772752,0.0108834513739688
"gene_176",0.00767073482324334,0.0153619735501441,0.00313953195615237,0.0212970600975138,0.0475741577616507,0.0437510499980825,0.039357167851936,0.00728055520052236,0.00757533396748969,0.0037958415486435,0.0117046824685205,0.000993430851537133
"gene_177",0.00800405551493204,0.095317012399979,0.0472729869914971,0.0353827535157458,0.0393322324121657,0.0525193686099595,0.0189827611489009,0.0496537155827121,0.00420746576977351,0.186272758133621,0.00904744577585941,0.14197886623836
"gene_178",0.0657871664975452,0.00128916804149505,0.146343690296686,0.0150679154536455,0.199915198552679,0.0108579389267845,0.00454579161133407,0.0124823920506131,0.0210516397651052,0.0148894957986303,0.0392896556927224,0.177126981510385
"gene_179",0.0165132996648214,0.00106626769843484,0.00116701305015936,0.0335860783776746,0.127150339808056,0.00187119667378731,0.0114977860818684,0.27193066261115,0.0953114424696048,0.12847181124395,0.00743846627176879,0.00228751145589291
"gene_180",0.0310840170728589,0.0857455757812369,0.00108516430665916,0.0260721715713027,1.30679695507013e-06,0.0962151762546874,0.018515863451812,0.00287715636853635,0.0334877319440445,0.0458306852598957,0.0193134866260747,0.00462907245161782
"gene_181",0.00947581315531782,0.209794956269211,2.74427836060714,0.0873340564631877,0.226004830908884,0.0972965867426762,0.0510966136039507,0.188020306614462,0.00264115845241711,0.205412041503663,0.00159004259138226,0.0452585355587271
"gene_182",0.000730934023544704,0.00488539955394607,0.00562495435881847,0.178338807809248,0.00837687229163668,0.0252432582906286,0.00513778558405842,0.00152356446437988,0.0856924320867009,0.039840282190162,0.0323377579812704,0.0389680528169908
"gene_183",0.0156847938856273,0.079854034600858,0.118257711167019,1.19929861511762e-07,0.0536570065589765,0.00454939750363882,0.078886712033346,0.341756429534327,0.0115366753796383,0.0327888106520399,0.0484986356857049,0.0251625505988377
"gene_184",0.140495776441246,6.41403660035748e-06,0.0123404939712221,6.15444191261361e-05,0.00364431173285298,0.111832373464774,0.143948043287004,0.0356455876633923,0.00292792517186447,0.0183722695123448,0.0687026553184112,0.41238970217057
"gene_185",6.96019633971894e-05,0.0275620240060715,0.185262136739025,0.230441215423977,0.0021457073130419,0.073050472455896,0.00733320142556016,0.044533420448758,0.0167478369424374,0.0142361772063177,0.307610125264937,8.43511811386284e-05
"gene_186",0.00290924936187738,0.0141870750664727,0.027107407601857,0.0127568283572943,0.0329857564734767,0.0378796468452766,0.0774808196959545,0.00114131126080166,0.00100575474671474,0.00200378517079045,0.00106435992099131,0.0414389608407914
"gene_187",0.000162308923881048,0.057408336625626,0.0102730451025537,0.0755787061200406,0.154908779680433,0.0991064120483399,0.163075738633137,0.146117638194845,0.00625988302785224,0.0294339559435133,0.0062632398134769,0.0224866229706602
"gene_188",0.137046191150178,0.00181846086907297,0.0543050779426188,0.0329481754512956,0.0612991070652305,0.244283321520221,0.0770538099734745,0.0734484755393211,0.0249584717124204,0.0732532636387846,0.00271720134764079,0.0293861452630265
"gene_189",0.0234252346198886,0.1105242380921,0.000289891272036968,0.257154266806521,0.0857569219837074,0.0879010734301466,0.0169479263759623,0.000156207965759397,0.0926223756025604,0.624968945168082,0.19653238828476,0.0036410356530624
"gene_190",0.00172505637387833,0.0661258217938073,0.143778007179579,0.00915817771980855,0.00479065849538763,1.63210451154612e-05,0.826166068569447,0.000907220617089058,0.23526963620416,0.0227609839154513,0.107508278565373,0.00731622507949011
"gene_191",0.769940833401496,0.0398310869588049,0.344844602843646,0.00474846674268906,0.0515871298143677,0.00380855598786755,0.0417054563327397,0.337573268581515,0.1193588109292,0.0130619423731034,0.00305246292362443,0.00079829730258349
"gene_192",0.00522381411506707,0.00793733989135184,0.018612688934977,4.49517865235821e-05,0.0103312786517199,0.0140332465652241,0.0432954241581982,0.0296569107345414,0.00965916915782388,0.0226207021730215,0.0216135342564839,0.0266165319794749
"gene_193",0.0298637957113512,0.137975018331359,0.531788652873356,8.08777164712574e-05,0.00558649154097368,0.00970246365194678,0.00306208238538003,0.00575155993986793,0.0335058542900377,0.152096465116269,0.232573267407723,0.0498735532616418
"gene_194",0.157582610061556,0.0679842161982854,0.00721553346032507,0.215092235668019,0.0288374511996822,0.00515310990799661,0.0148558795151657,0.0339553369639329,0.0531742032969592,0.00624330799119447,0.189796292026084,0.00047531086980142
"gene_195",0.00409693760352148,0.0554700811137362,0.00497628247022516,0.0237662804522888,0.0322038394939829,0.0715439709474484,0.00579184277685477,0.017229969963498,0.0121058511290707,0.00337200840118191,0.00546184578192998,0.00511479934072957
"gene_196",0.0126478113343244,0.231869231264464,0.00758670309410045,0.00643626847259216,0.0919857197449195,0.080371964961183,0.101749274421039,0.0237303711819805,0.103582032275396,0.0330877255998114,0.00280869414647228,0.127825797622504
"gene_197",0.00288308018660031,0.00792861428902865,0.0248292798110369,0.00183491380029827,7.96060606220251e-06,0.0263437824183022,0.0054912301903875,0.0245550475575129,0.0729290988047992,0.00692314930121037,0.110243385359857,0.00391620639167351
"gene_198",0.00218221621097578,0.0490580252632254,0.201310678802269,0.549850271387294,0.0866272070816492,0.16722339244951,0.109818560388135,2.65920542538671,0.0648447742107072,0.079200683536046,0.201240485598104,0.0920055810749395
"gene_199",0.000461938429862619,0.0562657075710495,0.0563569190843424,0.00141781378828558,0.146106246325552,0.19460292159668,4.17236283326923e-05,0.0529447834432786,0.0239172563440549,0.00973192039783049,0.111936834665763,0.101064593533627
