"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11"
"gene_136",0.166643638111897,0.166643459672968,0.166928533246907,0.166828490849466,0.16647972319003,0.166476120570041,0.166777457769118,0.16680013088091,0.166786517278117,0.166333579316643,0.166770761661386,0.166531535850204
"gene_137",0.16660926084571,0.166608820744342,0.167313693267253,0.167065925017429,0.166205563311167,0.166196703670252,0.166936931301319,0.166992436405067,0.166959106892619,0.165854667324971,0.166920543009665,0.166336298343041
"gene_138",0.166556853746263,0.166556025105526,0.167888163559663,0.167418768684932,0.165798377435838,0.165781768070629,0.167148965047649,0.167248486149947,0.167188719789048,0.165218855410691,0.167119590707251,0.166075360861445
"gene_139",0.166490926979713,0.166489625872904,0.168590896616788,0.167848293191068,0.165303074478853,0.165277131402943,0.167102765345815,0.167192660564412,0.167138676165665,0.165357296367489,0.167076230178568,0.166132345677166
"gene_140",0.166043786702567,0.166039651587398,0.172907230368022,0.170436083458494,0.16232654204057,0.162246630232361,0.168623024705943,0.169040339049985,0.168789537442712,0.160828230922147,0.168500150414021,0.164218677807108
"gene_141",0.164179943589503,0.164167492403195,0.186756187542173,0.178162766142813,0.153476552021775,0.153256736861908,0.168300361878742,0.168646314132646,0.168438435109431,0.161784878727635,0.168198444308129,0.164631443039867
"gene_142",0.166506959072721,0.166505773534458,0.168418257803769,0.167742862855622,0.165423929230862,0.165400260172676,0.167241166045036,0.167359991042757,0.167288628649938,0.164942070601879,0.167206099250899,0.165961052887802
"gene_143",0.165925270864387,0.165920468597624,0.173949873875351,0.171048209823982,0.1616238920746,0.161531764455865,0.17044958621842,0.171291012964331,0.170784829438515,0.155457476990666,0.170202621021023,0.161814150762908
"gene_144",0.165101006805115,0.165092189068569,0.180463940322899,0.174759884673718,0.15737216657717,0.15721025338672,0.167717769791552,0.167937452722106,0.167805486815227,0.163518393883017,0.167652988764419,0.165367674991498
"gene_145",0.165767198919252,0.165761548018633,0.175291841832195,0.171828753898821,0.160728903030066,0.160621497783495,0.170151176040986,0.170920900023149,0.170457927069795,0.156329808070891,0.169925136065728,0.162214902887099
"gene_146",0.16655887539383,0.166558061525033,0.167866265797858,0.167405347007385,0.165813859766722,0.165797543813559,0.166742993691997,0.166758602211016,0.16674923055592,0.166437154511146,0.166738383735608,0.166573612312747
"gene_147",0.166080883929908,0.166076964048467,0.172573050177042,0.170238806847038,0.162552999615182,0.162477067846563,0.168442612733541,0.168819900115034,0.168593175508495,0.161362804998225,0.168331490288806,0.164449898209442
"gene_148",0.165788309609184,0.165782769819019,0.175115064299624,0.171726379003439,0.16084610981677,0.160740688369666,0.172631552558142,0.174027855796563,0.173186823312976,0.149139402669982,0.172223382757779,0.158790430121586
"gene_149",0.165743225783487,0.165737450018191,0.175490795489239,0.171943767817125,0.160597077052431,0.160487448324798,0.168878620697639,0.169353207116711,0.169067947517163,0.160072050972095,0.16873894367004,0.163889109680989
"gene_150",0.164949523216829,0.164940057957008,0.181555689520705,0.17536307501805,0.156681893434189,0.156509306911091,0.168572304407682,0.168978338101811,0.168734322476081,0.160978351438053,0.168452741380949,0.164283742950211
"gene_151",0.166561239136888,0.166560442552331,0.167840650767193,0.167389644566073,0.165831976260425,0.165816003743312,0.166968202210543,0.167030172851878,0.166992960361246,0.165760826729677,0.166949905837085,0.166297910479556
"gene_152",0.165682414547411,0.165676326789719,0.175989522796697,0.17223123602483,0.160267420774985,0.1601522634992,0.168793623674057,0.16924910346211,0.16897534045779,0.160323137754343,0.168659550636243,0.16399883463028
"gene_153",0.16637226655172,0.166370155687068,0.169806198033911,0.168585666751434,0.164453666997627,0.164411953793451,0.168273217657623,0.168613210502167,0.168408915279352,0.161865521388282,0.1681730511895,0.164666034329726
"gene_154",0.166454782408527,0.166453229363686,0.168967525787735,0.16807754805901,0.165038878286531,0.16500799814237,0.166964697160985,0.167025942572264,0.16698916563567,0.165771345411431,0.166946614804824,0.166302215791936
"gene_155",0.16659452301684,0.166593972417845,0.167476757026954,0.16716623728367,0.166089774746511,0.16607870430803,0.166834688905968,0.166869117744789,0.166848445076395,0.166161640091255,0.166824521876734,0.166461570732001
"gene_156",0.166644030052004,0.166643854619443,0.166924117155492,0.166825764961515,0.1664828741262,0.166479332085075,0.16672321695297,0.166734776008593,0.166727835796544,0.166496611190592,0.16671980289313,0.166597743662417
"gene_157",0.16589663509093,0.165891676051695,0.17419638909137,0.171192186904675,0.161458607828546,0.161363635996756,0.169241749852702,0.169798851338228,0.169463930292131,0.159000179095162,0.169077889394793,0.163416928355398
"gene_158",0.166526815962951,0.166525769867196,0.168211031173969,0.167616400249513,0.165570440102712,0.165549522634628,0.166791575410509,0.16681714537429,0.16680179230995,0.16629116309848,0.16678402393787,0.166514290046335
"gene_159",0.165773000809075,0.165767380129454,0.175243774955531,0.171800950975985,0.160760830590345,0.160653964427824,0.168279405632493,0.16862075570366,0.168415644296374,0.161847148369364,0.168178840345418,0.16465815796651
"gene_160",0.165961157982577,0.165956554402746,0.173638306335653,0.170865839899772,0.161833297914232,0.161744789295423,0.169470637730348,0.170080421246944,0.169713783911267,0.158326550681809,0.169291352748834,0.163117223274249
"gene_161",0.166640029046174,0.166639822879135,0.166969282350217,0.166853643416521,0.166450671854542,0.166446510699271,0.166774956286715,0.166797116346787,0.16678381081167,0.166341094562419,0.166768411673794,0.166534590385585
"gene_162",0.165501704719605,0.165494720900581,0.177436203697271,0.173058835561618,0.159319634329333,0.159188812333131,0.168858499636777,0.169328550964845,0.16904602025293,0.160131570623728,0.16872015261021,0.163915162505003
"gene_163",0.166571742671786,0.166571023220226,0.16772640946903,0.16731957319203,0.16591281484346,0.165898376565079,0.166725823362809,0.166737916406252,0.166730655571465,0.166488764846447,0.166722251600192,0.166594558628347
"gene_164",0.16637149004789,0.166369374041936,0.169813958841245,0.168590353394108,0.164448271544996,0.164406459120281,0.167575537091147,0.167764881528855,0.167651148443915,0.163942969679289,0.167519689411482,0.165545726656242
"gene_165",0.16618740492248,0.166184120337961,0.171593001264913,0.16965731190692,0.163221051433072,0.163156979591222,0.169961010315317,0.17068554445017,0.170249797349949,0.156886732331153,0.169748169464305,0.162468665905324
"gene_166",0.166628304045815,0.166628008204252,0.167101176280044,0.16693500344649,0.166356718069256,0.166350752936781,0.166693132786995,0.166698539333977,0.166695293218503,0.166587061254951,0.166691535843636,0.166634419160172
"gene_167",0.166335647372847,0.166333296087939,0.170169730244814,0.168804899535873,0.16420133219975,0.164154991342176,0.169382511701629,0.169971942077355,0.169617558891504,0.158585859195707,0.169209184395871,0.163232882429578
"gene_168",0.16614100018504,0.166137435376509,0.172024168820367,0.169913692760785,0.16292647973249,0.16285715583466,0.167029687678279,0.167104397298753,0.167059533868007,0.165576383798534,0.167007632389487,0.16622233361341
"gene_169",0.16651737864758,0.166516265009511,0.168311510464002,0.167677804293981,0.165499630666472,0.165477379331417,0.167042234529858,0.167119547375455,0.167073120409152,0.165538768858409,0.167019411193345,0.166206901852227
"gene_170",0.166530632396611,0.166529613726822,0.168170256373993,0.167591468251674,0.165599190062032,0.165578814792325,0.166760251311462,0.16677939573697,0.16676790095826,0.166385291896263,0.166754597184766,0.166552550955655
"gene_171",0.16555448935845,0.165547762265232,0.177019610124131,0.172821507643924,0.159591425001445,0.159465058830269,0.169548732620638,0.170176623046268,0.169799083014085,0.158096857961593,0.169364148974114,0.163014476659313
"gene_172",0.166618854328313,0.16661848670354,0.167206869894902,0.167000141994065,0.166281503842304,0.166274097248122,0.167163588032788,0.16726616011973,0.167204561074249,0.165175045304795,0.16713331388638,0.166057307915746
"gene_173",0.165577001657947,0.165570385183718,0.176840652999609,0.172719320253006,0.159708492464192,0.159584054177134,0.167325698573795,0.16746222747581,0.167380229248421,0.164689709622649,0.167285412626184,0.165856681931056
"gene_174",0.166300779563061,0.166298203275173,0.170511074786757,0.169010185294374,0.163965095730326,0.163914446394386,0.169344033038632,0.169924603845554,0.169575554445132,0.158699103540152,0.169173299624108,0.163283279121207
"gene_175",0.164995119726669,0.164985846945101,0.181229895787243,0.175183642577281,0.156887249282619,0.156717819077764,0.169135566749519,0.16966839393578,0.169348084246929,0.159313403878272,0.168978817499676,0.16355553485166
"gene_176",0.166383452842291,0.166381416262163,0.16969412840511,0.168517957984105,0.164531619622054,0.16449134128472,0.169995300374428,0.170727952779103,0.170287315012883,0.156786274941331,0.169780087683392,0.162423015814602
"gene_177",0.166422652005687,0.166420878987351,0.169297460920169,0.168277834607744,0.164808145126179,0.164772976920999,0.167159721060945,0.167261486215339,0.167200371885741,0.165186628669616,0.167129684893517,0.166062081802509
"gene_178",0.166056941639584,0.1660528825034,0.172789137825478,0.170366428437028,0.162406491669092,0.162327982657067,0.168296668473624,0.168641807825077,0.168434417661541,0.161795879412281,0.168194989755577,0.164636167831002
"gene_179",0.166627098689883,0.166626793678141,0.167114671438285,0.166943322893706,0.166347108515575,0.16634095911032,0.166751043439931,0.16676830109983,0.166757939227899,0.166412959195033,0.166745946477126,0.166563787760305
"gene_180",0.166469632483314,0.166468182354897,0.168813513476489,0.167983881042315,0.165146811027079,0.165117944320495,0.1676608478364,0.16786836108027,0.167743709221646,0.163688345906044,0.167599649748444,0.165439067838212
"gene_181",0.166448761475064,0.166447166982276,0.169029607272539,0.168115270414282,0.164995399479187,0.164963709759245,0.167255123145694,0.167376838965756,0.167303739937378,0.164900918938544,0.167219204033193,0.165944132543884
"gene_182",0.166654523791584,0.166654429414351,0.166805084894574,0.166752242202105,0.166567788226691,0.16656588099741,0.166675896519066,0.166677781925664,0.166676649928495,0.166638890440795,0.166675339607245,0.166655416387025
"gene_183",0.164021971303098,0.164008959757034,0.18776456043481,0.178691624945929,0.1528702928161,0.152641970200719,0.168929349566841,0.169415385397232,0.169123236123051,0.159922078124164,0.168786315183406,0.16382339017306
"gene_184",0.166400936976973,0.166399017301109,0.169518003704732,0.168411432216246,0.164654286520715,0.16461627110457,0.167183395407874,0.16729010333658,0.16722601990538,0.165115711119979,0.16715190157345,0.166032842872206
"gene_185",0.166524847457681,0.166523787253864,0.168232009870522,0.167629223942787,0.165555648585881,0.165534452337176,0.166752275969663,0.166769785921199,0.166759272561565,0.166409259913191,0.166747104503924,0.166562286182929
"gene_186",0.166211550847239,0.16620841444435,0.171365686277695,0.169521784787778,0.163376734920773,0.163315453658993,0.171534177363477,0.17264451162079,0.171976152837649,0.152304064077718,0.171208928976846,0.1603318857816
"gene_187",0.166401074529843,0.166399155846437,0.169516499519973,0.168410517774636,0.164655317599836,0.16461732142005,0.167402801314587,0.167555567363954,0.167463813690934,0.164459089744111,0.16735772986367,0.16576094102987
"gene_188",0.166338188966018,0.166335854201458,0.170144715014274,0.168789835420023,0.164218678403349,0.164172654739142,0.167464304336305,0.167630061302444,0.167530502013922,0.164275253666587,0.167415404986907,0.165684437089427
"gene_189",0.165798017377363,0.165792528241704,0.175034705965633,0.17167985007851,0.160899665674618,0.160795150263748,0.168084951919652,0.168383828539273,0.168204256611403,0.162424986348097,0.167996871264946,0.164905065784501
"gene_190",0.166258518466367,0.166255673903928,0.170919570055391,0.16925516316774,0.163683386966866,0.163627628747427,0.167540747412532,0.167722701406983,0.167613409435349,0.164046874579641,0.167487076519051,0.165589161556973
"gene_191",0.166143141216331,0.16613958920632,0.172004439562891,0.169901981080457,0.162939938603613,0.162870853864663,0.167136639071793,0.16723359019344,0.167175367564033,0.1652557837917,0.167108022710997,0.166090570125806
"gene_192",0.165910459432156,0.165905575391863,0.174078472955578,0.171123390299409,0.161537774702459,0.161444162276386,0.167069765398264,0.167152798665616,0.167102935861277,0.165456184043376,0.167045254434081,0.166172987466961
"gene_193",0.16654177698648,0.166540838744015,0.168050772586738,0.167518364334858,0.165683496180055,0.165664712833417,0.167291759758585,0.167421158656572,0.167343443972518,0.164791277129397,0.167253575582572,0.16589876527194
"gene_194",0.166033557706655,0.1660293638634,0.172998587369414,0.17048991830701,0.162264721933147,0.16218372746236,0.168130270766701,0.168439013864166,0.168253509628049,0.162290224138925,0.16803928924832,0.164847630555289
"gene_195",0.165958011476421,0.16595339040186,0.173665697479697,0.170881888688915,0.161814857679683,0.161726029755651,0.170596349803726,0.171473384814455,0.170945737384784,0.155029395480383,0.170339001041652,0.161616052517521
"gene_196",0.166438879232915,0.166437216859704,0.169131377266063,0.168177077126726,0.164924208243804,0.164891194274504,0.167230219452447,0.167346718668873,0.167276753451048,0.164975489077815,0.167195838409699,0.16597495746222
"gene_197",0.166646878840471,0.166646725362969,0.166891861993193,0.166805848243024,0.166505874231263,0.166502774711888,0.166680368188571,0.16668316666207,0.166681486456318,0.166625446969164,0.16667954158071,0.16664997188942
"gene_198",0.166340317095305,0.166337998028465,0.170120666962009,0.168775237994183,0.164234876478518,0.164189154323407,0.167172324313594,0.167276748978428,0.167214037101885,0.165148321727508,0.167141503819718,0.166046209978069
"gene_199",0.166448923865022,0.166447330470514,0.169027964384854,0.168114273406821,0.164996554201746,0.164964885924152,0.167228324398852,0.167344427307562,0.167274700163563,0.164981156220566,0.167194060208993,0.165977297797118
